Email Address,SITE,PHONE,POSTCODE,SITECOUNT
info@complexneeds.com,King's Lodge Centre for Complex Care,1737822221,RH1 5PA,1
info@connecthousecarehome.com,Connect House,1159245467,NG5 1LP,1
info@cornerstonehc.co.uk,The Burren and 2 other services,1174505921,BS13 7TJ,3
info@courthousecare.co.uk,Court House Residential Home,188432510,EX15 1BE,1
info@coxbench-hall.co.uk,Coxbench Hall,1332880200,DE21 5BB,1
info@crabtreecarehomes.co.uk,Sunningdale EMI Care Home and The Raikes Residential Home,1274545859,BD9 4NB,2
info@craighealthcare.co.uk,Cramlington House and 2 other services,1670591930,NE23 8AD,3
info@creamcare.co.uk,Wilton House and Longrun House,,TA1 3PX,2
info@crescenthouse.co.uk,Crescent House,1604791141,NN1 4SB,1
info@cresthavencare.com,Rose Court Care Home,1708847722,RM7 0XY,1
info@crosswayscommunity.org.uk,Crossways Community,1892529321,TN4 9QX,1
info@crown-care.co.uk,Thorncliffe Residential Care Home and 2 other services,1254703122,BB3 2QB,3
info@crowncarerossendale.co.uk,High Peak Residential and Nursing Home,1925549485,WA3 4AZ,1
info@csfc.co.uk,Purley House and Roebuck Rise,1189421330,RG8 8BG,2
info@cts-homes.co.uk,Victoria Court and 2 other services,1934629392,BS23 2HZ,3
info@culwoodhouse.co.uk,Culwood House,1494771012,HP5 3NH,1
info@czajka.co.uk,Currergate Nursing Home and 2 other services,1535653204,BD20 6PE,3
info@deafway.org.uk,Brockholes Brow - Preston,1772796461,PR1 5BB,1
info@deepdenecare.com,Deepdene Court,1903719187,BN17 5HS,1
info@devonshiredementiacare.com,Devonshire Dementia Care Home,2089490818,KT3 6AG,1
info@diagrama.org.uk,Cabrini House 1 (Diagrama Healthcare) and Edensor Care Centre (Diagrama Healthcare),1689891401,BR6 9LB,2
info@dialhousecare.com,Dial House Nursing and Residential Home,1234356555,MK40 2DB,1
info@dmphealthcare.co.uk,Pranam Care Centre and Barton Lodge,2085749138,UB1 2AY,2
info@downhallcare.co.uk,Down Hall Residential Home,1621776509,CM0 7QP,1
info@dragonflycarehome.co.uk,Dragonfly Care Home,,BH19 3HB,1
info@eastbankhereford.co.uk,Eastbank,1432266177,HR1 2SY,1
info@eburycourt.co.uk,Ebury Court Residential Home Limited,1708728734,RM7 0LX,1
info@eden-supported-services.co.uk,Eden Supported Services,2037378562,IG3 8PQ,1
info@edgwareabbey.org.uk,Community of St Mary at the Cross,2089054200,HA8 9PU,1
info@evergreenhc.co.uk,The Hollies Residential Home,1474568998,DA11 0SE,1
info@feltwelllodge.com,Bay Tree House,1603503528,NR4 7QB,1
info@fernhillhousecarehome.co.uk,Fern Hill House Care Home,1706873466,OL13 9BA,1
info@firstchoicecareservices.co.uk,63 Eton Avenue,2087828629,HA0 3AZ,1
info@fishercaregroup.co.uk,Bridge House Care Home and 2 other services,1484905111,HD6 4BQ,3
info@forwardsupport.co.uk,Catherine House,1823630750,TA1 2EP,1
info@foxleighgrove.co.uk,Foxleigh Grove Nursing Home,1628673332,SL6 3LQ,1
info@freeways.org.uk,Jonathan House and 4 other services,1179736361,BS6 7NU,5
info@futuredirectionscic.co.uk,Stanley Grange,1254852878,PR5 0RB,1
info@gablesresthome.co.uk,The Gables Rest Home,1562745428,DY11 5PB,1
info@gatelodgecarehome.co.uk,Gate Lodge,2086687286,CR8 3HE,1
info@ge-firsthealthcare.co.uk,Melrose House,7340347295,SS1 1HD,1
info@genhawk.org.uk,Goldcrest House,1405763607,DN14 6AJ,1
info@glendaleresidential.co.uk,Glendale Residential Care Home,1371820453,CM6 3HB,1
info@glenhurstmanor.co.uk,Glenhurst Manor,1202761175,BH4 8BB,1
info@gloschar.org.uk,Guild House Residential Home and Magdalen House Residential Home,1452525098,GL1 3HW,2
info@godfreycare.co.uk,Ash Tree House and 3 other services,1283295150,DE15 0LG,4
info@goringcarehomes.com,Lyndhurst Residential Care Home and The Grange,1491871325,RG8 9BL,2
info@gorselandsnursinghome.co.uk,Gorselands Nursing Home,1425402316,BH24 4HN,1
info@graftonlodge.co.uk,Grafton Lodge,1634722621,ME2 3DE,1
info@grangeleacarehome.com,Grange Lea Care Home,1661821821,NE20 9UT,1
info@grangewoodlodge.co.uk,Grangewood Lodge Residential Home,1827373577,DE12 8BH,1
info@greatglens.co.uk,Great Glens Facility,1933274570,NN8 1NB,1
info@grove-charlestown.co.uk,The Grove,172676481,PL25 3NP,1
info@halingparkcare.com,Haling Park Care Home,2081818898,CR2 6NS,1
info@hallatonmanor.com,Hallaton Manor Limited,1858555271,LE16 8TZ,1
info@hamptoncarehome.co.uk,Hampton Care Home,2084817070,TW12 2DW,1
info@harbornelanenursinghome.com,Harborne Lane Nursing Home,1212581445,B29 6TG,1
info@harbourhealthcare.co.uk,Bright Meadows and 2 other services,1204392005,BL2 6PP,3
info@hatchmoor.co.uk,Hatchmoor Nursing Home,1805625721,EX38 7AT,1
info@haveringcare.co.uk,Abbcross Nursing Home and Upminster Nursing Home,1708438343,RM1 2RL,2
info@hawksburyhouse.co.uk,Hawksbury House,1914821258,NE9 5YP,1
info@hayhousecare.com,Hay House Nursing Home,1392461779,EX5 3JL,1
info@hazelwoodcare.co.uk,Bywell House Care Home and The Westcliff Care Home,1903236062,BN11 4NU,2
info@hazelwoodcarehome.com,Hazelwood Care Home,1474573800,DA3 7PW,1
info@heatherwood.org,Heatherwood Care Centre and Willow Lodge Nursing Home,2086606646,CR8 3EH,2
info@heathlandscarecentre.co.uk,Heathlands Care Centre,1344937779,RG12 7RX,1
info@heathlandscarehome.co.uk,Heathlands Care Home,2085063670,E4 6NF,1
info@hennessypartnership.co.uk,Bishops Way,3333603941,HD9 4BW,1
info@hica-uk.com,The Lodge - Dementia Care with Nursing,1772625000,PR7 7EP,1
info@high-oaks.co.uk,High Oaks,1379674456,IP22 5UU,1
info@highburynursinghome.co.uk,Highbury Nursing Home,1214424885,B13 8PX,1
info@highcroftnursinghome.co.uk,Highcroft Nursing Home,1934622247,BS23 2PE,1
info@highviewcare.co.uk,High View Residential Unit and 2 other services,2086700168,SE21 8HY,3
info@highwoodcare.co.uk,Highwood Care Home,1628662888,EX39 3AB,1
info@hnha.co.uk,Heath Lodge Community Haven,1423882970,YO51 9EW,1
info@holbeach-hospital.org.uk,Holbeach and East Elloe Hospital Trust,1406422283,PE12 8AQ,1
info@holbrookhall.co.uk,Holbrook Hall,1332880698,DE56 0TF,1
info@hollyhouseresidential.com,Holly House Residential Home,1604859188,NN7 3AT,1
info@housmancare.co.uk,Housman Care Ltd,1527575440,B60 1AZ,1
info@howardcourtbrampton.com,Howard Court Care Home,169772870,CA8 1NH,1
info@hursteadhouse.co.uk,Hurstead House Care Home,1706379511,OL12 9QU,1
info@ignitehealth.co.uk,Step-forward support services,7411381412,B20 1EA,1
info@independence-development.co.uk,Edwin Therapeutic Unit and Sinon House Therapeutic Unit,1474323891,DA12 1EJ,2
info@ingleboroughnursinghome.co.uk,Ingleborough Nursing Home,1524241593,LA6 3AB,1
info@inglewoodcare.co.uk,Inglewood Nursing Home,1323501086,BN22 9PR,1
info@inspirecaregroup.com,Ellens Court Care Home,1795651061,ME9 0NT,1
info@inspireddaycare.co.uk,Inspired Day Care Services,7442152581,DN1 2AA,1
info@inspirenorth.co.uk,Oakwood Hall,1132359079,LS8 2PF,1
info@ivycarehomes.com,Ivy Mead and 3 other services,1226288277,S71 5RG,4
info@jaffraycare.com,Lime Court and 3 other services,1213821383,B24 8BG,4
info@jah-jireh.org,Jah-Jireh Charity Homes Leyland and 2 other services,1772623710,PR25 3SA,3
info@jameshirons.org.uk,James Hirons Care Home,1926422425,CV32 6LD,1
info@jasonhyltoncourt.co.uk,Jason Hylton Court,1283552096,DE11 9BJ,1
info@jawagroup.co.uk,Oatlands Care Limited and Oatleigh Care Ltd,2087788545,SE20 8TJ,2
info@jwcare.co.uk,Southside and 3 other services,1217448811,B28 9JB,4
info@kahanahcare.co.uk,Miramar and Kahanah House,1395264131,EX8 3DX,2
info@kanesburycare.co.uk,Eagles Mount Care Home,1202671111,BH15 2QJ,1
info@karma-livin.org,Karma Liv-in,2036329670,IG1 4RE,1
info@kerensacare.co.uk,Tresillian Residential Home,1726814834,PL24 2AJ,1
info@kerryhols.com,The Willows,1213570124,B43 6BU,1
info@krinvestcare.com,Branch Court Care Home,1254682003,BB2 4QR,1
info@lakescarehome.com,The Lakes,1229465189,LA16 7JD,1
info@lakesidenursinghome.co.uk,Lakeside Nursing Home,2086531532,SE19 2DR,1
info@lakesidewatermead.co.uk,Lakeside Watermead Care Home,1296393166,HP19 0WH,1
info@langleytrust.org,Longcroft,152464950,LA1 5EF,1
info@larchmere.co.uk,Larchmere House Nursing Home,1580852335,TN17 2EN,1
info@laurelcarehome.co.uk,Laurel Care Home,2380869861,SO40 2RW,1
info@lennoxlodge.co.uk,Lennox Lodge,1424215408,TN39 5HL,1
info@libertyhousecares.co.uk,Liberty House Care Homes Limited,1213270671,B23 7PH,1
info@lifetimeopportunities.co.uk,North View,1706810463,OL14 5QG,1
info@lilliputhouse.co.uk,Lilliput House,1202709245,BH14 8LH,1
info@lintonsupport.co.uk,Orion House,1237421376,EX39 3BU,1
info@little-oaks.com,Little Oaks Residential Home,1494446878,HP11 1QG,1
info@livingdevelopments.com,The Millfield and 2 other services,1768772099,CA12 4HB,3
info@lmhealthcare.co.uk,London and Manchester Healthcare Limited and 3 other services,1925241479,WA4 6BZ,4
info@lumbvalley.co.uk,Lumb Valley Care Home,1706225027,BB4 9PQ,1
info@lusocourtcarecentre.co.uk,Luso Court Care Centre,2076271400,SW4 7JR,1
info@lycettecare.com,The Warren,1237476932,EX39 3QF,1
info@maisoncare.co.uk,Saresta and Serenade and 3 other services,1206593591,CO7 7BX,4
info@malvernhousecarehome.co.uk,Malvern House,1752842463,PL12 4BG,1
info@mansecare.co.uk,The Manse Care,1772686684,PR4 2UJ,1
info@maplescarehome.co.uk,Maples Care Home,2082986720,DA7 4EU,1
info@marillac.co.uk,Marillac Neurological Care Centre,1277220276,CM13 3BL,1
info@mayfield-trust.org.uk,Gibraltar Road Nursing Home,1422352418,HX1 4HE,1
info@mayflower-carehome.co.uk,Mayflower Care Home,1474531030,DA11 7DX,1
info@mayflowercare.co.uk,Mayflower House,1752828100,PL3 5BB,1
info@merafieldview.co.uk,Merafield View Nursing Home,1752348070,PL7 1ZB,1
info@midnorfolkmencap.org,Merle Boddy House,1362694643,NR20 3AX,1
info@milfordcare.co.uk,Spencer Grove Care Home and 4 other services,1773599349,DE56 1JR,5
info@millennium-care.co.uk,Norley Hall Care Home and 2 other services,1942224334,WN5 9LP,3
info@moorhousecare.co.uk,Moor House Residential Care Home,1784453749,TW18 4YG,1
info@morningstarscareltd.co.uk,Park House Lodge,,RH12 1RJ,1
info@moundsleyhall.com,Moundsley House and 2 other services,1214333000,B38 0BL,3
info@mulberrycourtcarehome.com,Mulberry Court Care Home,1159294483,NG8 4QA,1
info@mungos.org,St Mungo's Broadway - 53 Chichester Road,2076244453,NW6 5QW,1
info@mysacare.co.uk,The Chestnuts,1932336200,KT14 7AN,1
info@mysite.com,Tudor House,1243823406,PO21 2TB,1
info@nardushealthcare.co.uk,Worksop Home,1158223000,S81 0TD,1
info@nationalcaregroup.com,Cleveland House and 14 other services,1843866509,CT10 1QB,15
info@nbgcare.co.uk,CHESTNUT RISE NURSING HOME,1302976498,DN11 0EZ,1
info@ndiscovered.com,Carleton Court Care Home and 2 other services,1977702635,WF8 3NQ,3
info@neemtreecare.co.uk,Neem Tree Care Limited,2085789537,UB6 9JX,1
info@nenevalleycarehomes.co.uk,The Laurels Care Home and 2 other services,7801273804,PE6 8ED,3
info@nexxuscare.co.uk,Meadowyrthe and Bracken House,182766606,B79 8PD,2
info@normanshirecare.co.uk,Normanshire Care Services Ltd,2082798327,E4 9HB,1
info@northamcaretrust.co.uk,Northam Lodge,1237424151,EX39 3QB,1
info@northferribynursinghome.co.uk,North Ferriby Nursing Home,1482634782,HU14 3JZ,1
info@norwoodresidential.co.uk,Norwood House,1724784333,DN15 8SU,1
info@oakcottagecare.co.uk,Oak Cottage,1707269594,AL10 9RT,1
info@oakdenecare.co.uk,Oakdene Nursing Home,1202813722,BH21 6RB,1
info@oakhaven-rch.co.uk,Oakhaven Residential Care Home,1242528377,GL52 6TB,1
info@oaklandcare.com,Hyllden Heights Care Home and 4 other services,1732443030,TN11 9HJ,5
info@oaktreesupport.co.uk,Cliff Lodge and 3 other services,1253522841,FY2 9JT,4
info@oakwoodcarecentre.co.uk,Oakwood Care Centre,1613032540,SK15 3ET,1
info@oasiscaregroup.co.uk,Lyndhurst Rest Home and High Pines Residential Home Limited,1227275290,CT5 2BE,2
info@orchardhealthcaregroup.com,Nesfield Lodge and 3 other services,1132776880,LS10 3LG,4
info@orchardmanorview.co.uk,Orchard Manor View,1163194460,LE4 5RB,1
info@orchardvaletrust.org.uk,East Court and 3 other services,1749673122,BA5 1AR,4
info@orwell-housing.co.uk,Kittens Lane,1508486786,NR14 6JU,1
info@otassupportedliving.com,St. Helens House,7882710854,ME12 2QY,1
info@paradiselodge.co.uk,Chignal House,1245284538,CM1 2JA,1
info@parkfieldhousenursinghome.co.uk,Parkfield House Nursing Home,1895811199,UB10 0BY,1
info@parksidecare.co.uk,The Chesters Care Home and Holmlea Care Home,1914910750,NE9 5AJ,2
info@parksidenursinghome.co.uk,Parkside Nursing Home,1737361518,SM7 3DL,1
info@parkviewgloucester.co.uk,Park View Gloucester,1452671499,GL1 1AN,1
info@passionhealthcare.co.uk,Wigston Lodge,11674889999,LE18 2BP,1
info@pathwayscareconsortium.org.uk,Marsh House,1206762885,CO3 0RH,1
info@picktreecourtcarehome.co.uk,Durham House Residential Care Home and Picktree Court Care Home,1913871265,DH3 3PU,2
info@pinehurstcarehome.com,Pinehurst Rest Home,1306889942,RH5 6BY,1
info@pinelodgecarehome.com,Pinelodge Care Home,1438721417,SG1 4YS,1
info@pinnaclecare.co.uk,Wolston Grange and 3 other services,2476542912,CV23 9HJ,4
info@placefarmhouse.co.uk,Abbey Lodge Residential Home and The Shelley Care Home,1303265175,CT21 5QP,2
info@plans4rehab.com,Barclay House,1162553039,LE3 0JE,1
info@potens-uk.com,Moor Court and Woodside Farm House,1568797461,HR1 3HW,2
info@precious-homes.com,Swan Court and 2 other services,1217267340,B14 7AT,3
info@preciouscarehomes.uk,Marwood Residential Home,1509600625,LE12 9BS,1
info@prestigegroup.uk.com,Roseville Care Centre and 3 other services,1642308188,TS17 5BL,4
info@prestwickcare.co.uk,Brooke House,1912748484,NE15 7AY,1
info@prime-life.co.uk,Lutterworth Country House Care Home,1455558355,LE17 4LS,1
info@primecaregroup.co.uk,St Johns Nursing Home Limited and Gibson's Lodge Limited,2086883053,CR2 6NN,2
info@primrosevilla.co.uk,Primrose Villa Care Home,1257421737,WN6 0NY,1
info@prosigniacare.co.uk,Prosignia Limited - 14 Church Lane Avenue,1737552391,CR5 3RT,1
info@purecareuk.com,Aspen House and 2 other services,1634280703,ME16 0SH,3
info@qac.ac.uk,Queen Alexandra College,1214285025,B17 9TG,1
info@qrc.uk.com,Quality Reliable Care Limited,1435813954,TN21 0JL,1
info@quebechall.co.uk,Quebec Hall Limited,1362692504,NR19 2QY,1
info@queenelizabethcarecentre.co.uk,Queen Elizabeth Care Centre,1784477770,TW20 0PJ,1
info@rathmorecare.co.uk,Rathmore Care Home,1253729410,FY8 1TA,1
info@rcbhealthcare.com,The RedHouse Care Home,1329287899,PO16 7DY,1
info@rdcpcare.com,Coton Grange and Coton House,1902757785,WV6 9PH,2
info@rdential.com,Haversham House,1217206999,B97 4NH,1
info@response.org.uk,Iris Hayter House,7549128423,OX4 4XL,1
info@restorationcarehome.co.uk,Restoration Residential Care Home,2086843287,CR0 3AS,1
info@rhcl.co.uk,New Victoria Nursing Home and 2 other services,1253621043,FY1 4JG,3
info@rhctrust.co.uk,Rutland House Community Trust,1572771039,LE15 6EH,1
info@rhencullencaregroup.co.uk,Tamar House and 2 other services,1263514370,NR27 9DQ,3
info@richmondcarehome.co.uk,Richmond Residential Care Home,1623748474,NG20 8QE,1
info@rightsupportmanagement.co.uk,Ringstead House,,SE6 2BS,1
info@ritzicarehomes.co.uk,Cardell House,1179674647,BS15 1ER,1
info@rklventures.com,Manor House Residential Home,1536771722,LE16 8YU,1
info@romney-house.co.uk,Romney House,1225753952,BA14 9BR,1
info@rosehillnursinghome.co.uk,Rose Hill Nursing Home,1306882622,RH4 2EG,1
info@rosewoodcare.co.uk,Rosewood House,1914606000,NE8 2YE,1
info@rosewoodcarehome.com,Rosewood Care Home,138477441,DY5 4EA,1
info@rotherbank.com,Rotherbank,1730892081,GU33 7BJ,1
info@roxyavenue.org,Roxy Avenue,7747673110,RM6 4AY,1
info@rpfi.org,The White House,2087441330,TW2 7QN,1
info@rusthall-lodge.co.uk,Rusthall Lodge Care Home,1892556500,TN4 8SJ,1
info@safequarter.com,Capel Grange Residential Home,1892834225,TN12 6SQ,1
info@saharacare.com,Sahara Lodge and 3 other services,2085553735,E7 9AP,4
info@saivancare.com,Henley Lodge,2080909042,N9 9RT,1
info@sanctuaryltdcare.org,12 Collett Close,7990863648,DY8 4HS,1
info@sandybrookcare.co.uk,Sandybrook,1254432747,BB3 0PU,1
info@saxon-lodge.co.uk,Saxon Lodge Residential Home Limited,1227831737,CT4 5LT,1
info@select-group.co.uk,Holly Hall House and 21 other services,1384252219,DY1 2ER,23
info@serenityinmind.co.uk,Linford House,1162014462,LE18 3PZ,1
info@sescarehomes.co.uk,Anchorstone Nursing Home and 2 other services,1252727378,GU9 8LJ,3
info@sharobcare.co.uk,Trelana,1288354613,EX23 9EL,1
info@shelleypark.co.uk,Florence Road,1202396933,BH5 1HQ,1
info@shipstonlodge.co.uk,Shipston Lodge,1608698836,CV36 4GX,1
info@sholdenhall.co.uk,Sholden Hall Residential Home,1304375445,CT14 0AB,1
info@silverleighcare.co.uk,The Check House and 2 other services,129721858,EX12 2PR,3
info@silversprings.org.uk,Silversprings,,WD18 0JY,1
info@singletonhome.co.uk,Singleton Nursing & Residential Home Limited,1233666768,TN23 5LB,1
info@sohamlodge.co.uk,Soham Lodge,1353720775,CB7 5WZ,1
info@southcarehomes.com,Grasmere Rest Home and 4 other services,2086428612,SM2 6ST,5
info@southdevoncareservices.com,The Grange Residential Hotel and Ridgecourt Residential Care Home,1803813656,TQ12 5RU,2
info@southminstercare.co.uk,Southminster Residential Home,1621773462,CM0 7EW,1
info@specialist-care.co.uk,Little Acorns,1323924221,BN20 7AT,1
info@spetisburymanor.co.uk,Spetisbury Manor,1258857378,DT11 9EB,1
info@springfieldcarehomes.co.uk,Springfield Care Home,1915120613,DH4 4TN,1
info@springmount.org,Spring Mount,1274541239,BD9 4DW,1
info@st-ronans.co.uk,St Ronans Nursing and Residential Care Home,2392733359,PO4 0PP,1
info@standonhouse.co.uk,Standon House,1827310600,B79 8AG,1
info@standrewshouse.org.uk,St Andrews House,2476673745,CV5 6FP,1
info@stgeorgestaunton.co.uk,St Georges Care Home,1823275268,TA1 3JR,1
info@stheliersresidentialhotel.com,St Heliers Care Home,1303254980,CT20 2EF,1
info@stjudesresidentialcarehomeltd.co.uk,St Jude’s Residential Care Home Limited,2476467698,CV5 7LJ,1
info@stmarysnursinghome.com,St Mary's Nursing Home,1788832589,CV23 0HF,1
info@stmichaelscare.com,Dorley House Residential Care Home and St Michaels Nursing Home,1323729545,BN21 2BG,2
info@stone-haven.co.uk,The Manor Exminster,1392824063,EX6 8AP,1
info@stonebridgenursinghome.co.uk,Stonebridge Nursing Home,1527542170,B97 4NA,1
info@stowcare.co.uk,Chilton Court and Woodfield Court,1449675320,IP14 1LL,2
info@strettonnursinghome.co.uk,Stretton Nursing Home and Banbury Heights Nursing Home,1432761066,HR4 7RR,2
info@stvincentcare.co.uk,St Vincent House - Southsea and St Vincent House - Gosport,2392422822,PO5 3NU,2
info@stvincentscare.co.uk,St Vincent's Care Limited,1424211244,TN39 4HD,1
info@suffolkmind.org.uk,Montrose House,1473710033,IP4 3EZ,1
info@summerlandscarehome.co.uk,Summerlands,1444459836,RH16 1RW,1
info@sunnycourt.uk,Sunny Court,1263687850,NR27 9DQ,1
info@supremecare.co.uk,Liberty Lodge and 2 other services,2086602666,CR8 1DY,3
info@svcg.co.uk,Mistley Manor,1206391488,CO11 2HN,1
info@swillbrookhouse.co.uk,The Brambles Rest Home,1772614533,PR4 4AY,1
info@sydmarlodge.co.uk,Sydmar Lodge,2089598044,HA8 9QH,1
info@symphonycare.co.uk,Symphony House Nursing Home,1604722772,NN2 6LP,1
info@tailoredtransitions.co.uk,Fernside,1202949325,BH22 8AP,1
info@temperancecare.co.uk,Maltreath Residential Care Home,1843221677,CT9 2JU,1
info@thanethealthcare.com,Phoenix House,7845030164,SE27 0AL,1
info@the-thorns.co.uk,The Thorns Retirement Home,1524822558,LA2 6DW,1
info@the-westgate.co.uk,The West Gate,1843831585,CT8 8JJ,1
info@theauroragroup.co.uk,Hyde Lodge and Aurora Orchard Manor Transition Service,7754844833,BS6 7JE,2
info@thebeeches-ixworth.co.uk,The Beeches Residential Home,1359230773,IP31 2HJ,1
info@thebramblescarehome.co.uk,The Brambles Care Home,1384379034,DY8 4JA,1
info@thebroadgroup.co.uk,The Broad Group - 85 Bath Road,1905360439,WR5 3AE,1
info@theclavadel.co.uk,The Clavadel,1483561944,GU1 2JH,1
info@thedowerhousewinchester.co.uk,The Dower House Nursing Home,1962882848,SO23 7LD,1
info@thedrivecarehomesltd.org.uk,The Drive and Glover House,2083090440,DA14 4ER,2
info@thefirslowdham.co.uk,The Firs Residential Care Home,1159665055,NG14 7BS,1
info@thegrangechertsey.co.uk,The Grange Retirement Home,1932562361,KT16 9EP,1
info@thehazelwell.com,The Hazelwell,1513429654,CH60 6SE,1
info@theknollcarehome.co.uk,The Knoll Nursing Home (Yeovil) Limited,1935421822,BA21 3AE,1
info@themulberrycommunity.co.uk,Mulberry House and 2 other services,1424728800,TN38 0SE,3
info@theoakscare.co.uk,The Oaks Care Home,1942521485,WN2 4LZ,1
info@thepriorywellington.co.uk,The Priory Nursing and Residential Home,1952242535,TF1 3NA,1
info@thera.co.uk,Highgrove and 2 other services,3000024040,BL9 7NL,3
info@thevicaragecourt.com,Vicarage Court Care Home,1977708368,WF7 6NH,1
info@thewillowcarehome.co.uk,The Willow,1494773451,HP5 2RG,1
info@thewillowscarehome.co.uk,The Willows,1778440773,PE10 0SX,1
info@thomashouse.co.uk,Thomas House (St Helens) Limited,1744608800,WA10 3TS,1
info@thorndene.com,Thorndene,1303892244,CT15 7HZ,1
info@thorntoncare.com,Thornton Lodge Care Home and The Kingfisher Care Home,1253856001,FY5 4HF,2
info@total-care.org.uk,Chadderton Total Care,1616270027,OL9 9SR,1
info@traceyhouse.co.uk,Tracey House,7501779286,TQ13 9LE,1
info@trinitycourtnursinghome.com,Trinity Court Nursing Home,2087678767,SW17 7HL,1
info@tunbridgewells-carecentre.co.uk,Tunbridge Wells Care Centre,1892618721,TN1 2ED,1
info@turfcotecarehome.co.uk,Turfcote Care Home with Nursing,1706229735,BB4 4DP,1
info@tvrs-group.com,Schankin House and Westminster House,2085915766,IG11 0BH,2
info@twch.co.uk,The Woodlands Care Home,1516324724,CH47 5AG,1
info@tweedcarehome.co.uk,The Emilie Galloway Home of Rest,1323733223,BN20 7AL,1
info@twhealthcare.co.uk,Lindley Park Care Home,1484262026,HD3 3JQ,1
info@uandicare.co.uk,Charlotte House and 2 other services,1925415073,WA5 8GJ,3
info@uniccareserviceslimited.co.uk,Elm House,7503630488,S44 6EA,1
info@unicornprojects.co.uk,Unicorn House,2086881907,CR2 7EN,1
info@uptoncottage.co.uk,Upton Cottage,1275878601,BS21 7BT,1
info@valeriancourtcare.co.uk,Valerian Court,1235616800,OX11 8ET,1
info@valeriemanor.co.uk,Valerie Manor,1903812105,BN44 3TF,1
info@vectorcare.co.uk,18 Argyle Road,2031966604,HA2 7AJ,1
info@vennslane.co.uk,Venns Lane Care Home,1432345181,HR1 1DT,1
info@venturihealthcare.co.uk,Ash Grove,1282416475,BB10 3AU,1
info@venushealthcare.co.uk,Lotus Lodge,3303203321,E11 2QW,1
info@victorysocialcare.co.uk,Victory Socialcare Enterprise,1482803538,HU3 1BH,1
info@watersidecarehome.co.uk,Waterside Care Home,1253351612,FY2 9JS,1
info@wellgate.com,Sandgate Manor and Rose Cottage,1303244428,CT20 3BH,2
info@wellingtonhousenursinghome.co.uk,Wellington House Nursing Home,1274531244,BD18 3LU,1
info@wentworthlodge.co.uk,Wentworth Lodge Residential Care Home Ltd,1902570208,WV10 8EH,1
info@wessexcare.com,Castle View Care Centre and 4 other services,1722336933,SP1 3SF,5
info@westcotthouse.co.uk,Westcott House Nursing Home,1306881421,RH4 3QD,1
info@westgatehc.co.uk,Chestnut Manor Care Home and 6 other services,2038716070,E11 2PR,7
info@westhillcarehome.com,West Hill Care Home,,DA1 2GA,1
info@westhouse.org.uk,West House - 3&4 Glebe Lane,1946831629,CA14 5SQ,1
info@westwardcare.co.uk,Pennington Court Care Home and Headingley Hall Care Home,1132284040,LS11 6TT,2
info@whitelowhouse.co.uk,Whitelow House Nursing Home,1524411167,LA4 6AA,1
info@whiterosecare.com,Roselands and 2 other services,1227360738,CT6 6QF,3
info@willettlodge.co.uk,Willett Lodge,1903235347,BN11 4PB,1
info@willowbrooke.co.uk,Willowbrooke Residential Home,1772626177,PR5 5XD,1
info@willowscarehome.co.uk,Willows Care Home,1708765899,RM7 9BQ,1
info@winash.co.uk,Winash Rest Home,1275873129,BS21 7RP,1
info@windsorcarecentre.co.uk,Windsor Care Centre,1753517789,SL1 2LD,1
info@wisterialodge.co.uk,Wisteria Lodge,2392598074,PO8 0BU,1
info@woodeaves.co.uk,Woodeaves Residential Care Home,1270621550,CW5 7AQ,1
info@woodthorpemanor.com,Woodthorpe Manor Nursing Home,1159206021,NG5 4FF,1
info@wyncourtnursinghome.co.uk,Wyncourt Nursing Home,1619621290,WA15 6QH,1
info@yercombelodge.co.uk,Yercombe (Gloucestershire) Trust,1453542513,GL11 6AS,1
information@careassistuk.net,Care Assist in Harrow (Whitehall Road),2088690070,HA1 3AJ,1
information@georgebrookerhouse.co.uk,The George Brooker Care Society Limited,2089848983,RM9 6LH,1
information@jrht.org.uk,Olive Lodge and 2 other services,1132593800,LS18 4EJ,3
information@mordencollege.org.uk,Cullum Welch Court Care Home,2084638301,SE3 0PW,1
inmind.referrals@nhs.net,Purley View Nursing Home,2086450174,CR8 3AB,1
j.taylor@rmnw.co.uk,Rockmount Northwest,1254876362,BB1 4HD,1
jaime@solomoncare.com,Earlfield Lodge,1934417934,BS23 2RR,1
jamie.harrison@castelfroma.org.uk,Lillington House,1926427216,CV32 6LL,1
janesmith@gmail.com,Westcroft Nursing Home Ltd and Saintbridge House Nursing and Residential Home,1782284611,ST1 3BQ,2
jeanniegood@googlemail.com,Rockliffe Court limited,1482328227,HU3 2SA,1
joan@ikel.com,Oakfield at Yardley Hastings,1933664222,NN7 1EL,1
joanne.boylan@chesselcare.co.uk,Chessel Avenue,2380435999,SO19 4DY,1
jobs@ghch.co.uk,Grace House Care Home Limited,1252726406,GU10 3RB,1
john@doe.com,Avon Park Residential Home,1489574616,SO31 6AF,1
joinourteam@carebase.org.uk,Spinney (The) and 5 other services,2088796550,E4 7AU,6
jonicholls@ecarec.co.uk,Essex Care Consortium - Marks Tey and 3 other services,1206211825,CO6 1EE,4
julian.webb@arkcarehomes.co.uk,The Roses,1409253970,EX22 6HB,1
julie@friendlycare.co.uk,Nethermoor House and 2 other services,1889584368,WS15 2LQ,3
justinricards@swallowcharity.org,64 Chilcompton Road,1761414034,BA3 2PL,1
