Country,Town,Name,Address,Phone,Website
Wales,Rogerstone,Pick Up & Press,"201 Cardiff Rd, Newport NP20 3BP, UK",01633 816121,https://www.pickupandpress.co.uk/
Wales,Rogerstone,Evri ParcelShop,"1-5 High Cross Rd, Rogerstone, Newport NP10 9AE, UK",0330 808 5456,https://www.evri.com/?utm_source=google&utm_medium=organic-local&utm_campaign=Newport&utm_content=S12743
Wales,Rogerstone,Admiral Cleaners,"362 Chepstow Rd, Newport NP19 8JH, UK",01633 721775,
Wales,Rogerstone,Texaco,"721 Monnow Way, Bettws, Newport NP20 7DB, UK",01633 859600,
Wales,Rogerstone,Treforest Launderette,"64 Park St, Treforest, Pontypridd CF37 1SN, UK",01443 401427,
Wales,Abersychan,The Laundry Hut Ltd,"9 Osborne Rd, Pontypool NP4 6NN, UK",07902 857029,
Wales,Abersychan,Revolution Laundry,"Osborne Rd, Pontnewynydd, Pontypool NP4 6NR, UK",,https://stores.revolution-laundry.com/en-uk/?utm_source=google&utm_medium=directory&utm_campaign=local_visibility&utm_content=google_maps
Wales,Abersychan,Texaco,"Osborne Rd, Pontnewynydd, Pontypool NP4 6NR, UK",01495 751375,https://texaco.co.uk/
Wales,Abersychan,Michelle’s Laundry Box Ltd,"55 Mill Rd, Caerphilly CF83 3FD, UK",029 2086 2123,https://www.facebook.com/lboxltd/
Wales,Abersychan,pontygwaith launderette,"109 Llewellyn St, Pontygwaith, Ferndale CF43 3LD, UK",01443 730517,
Wales,Abersychan,Stow Hill Launderette,"117 Stow Hill, Newport NP20 4ED, UK",01633 547120,
Wales,Gowerton,Gowerton Laundry,"3 Gorwydd Rd, Gowerton, Swansea SA4 3AG, UK",01792 875182,
Wales,Beddau,Ironing Matters,"1 Beddau Square, Beddau, Pontypridd CF38 2AA, UK",07508 743459,http://www.ironingservicedirectory.co.uk/register.pl?search=6VQLN8J8
Wales,Beddau,Révolution Laundry,"Llantrisant Road Texaco, Londis, Llantwit Fardre, Pontypridd CF38 2HA, UK",,https://stores.revolution-laundry.com/en-uk/?utm_source=google&utm_medium=directory&utm_campaign=local_visibility&utm_content=google_maps
Wales,Beddau,Treforest Launderette,"64 Park St, Treforest, Pontypridd CF37 1SN, UK",01443 401427,
Wales,Beddau,Valero. Nisa local,"Llantrisant Rd, Llantwit Fardre, Pontypridd CF38 2HA, UK",01443 218761,https://texaco.co.uk/pages/store-locator.aspx
Wales,Beddau,Londis,"Llantwitt, Llantrisant Rd, Llantwit Fardre, Pontypridd CF38 2HA, UK",01443 218761,https://www.londis.co.uk/?utm_source=gmb&utm_medium=yext
Wales,Beddau,The Wash Shop,"65C Brook St, Tonypandy CF40 1RE, UK",01443 439277,http://www.thewashshoptonypandy.co.uk/
Wales,Beddau,Classic Cleaners,"5 Talbot Rd, Talbot Green, Pontyclun CF72 8AD, UK",01443 224683,http://www.classicdrycleaning.co.uk/
Wales,Beddau,pontygwaith launderette,"109 Llewellyn St, Pontygwaith, Ferndale CF43 3LD, UK",01443 730517,
Wales,Beddau,Clean'd ltd,"Unit 1 block G, penmaen ind est, Pontllanfraith, Blackwood NP12 2DQ, UK",07756 285451,http://www.clean-d.co.uk/
Wales,Beddau,The Caring Laundry,"18 Heol Trelales, Trelales, Bridgend CF32 0HW, UK",01656 768222,http://caringlaundry.co.uk/
Wales,Beddau,Canton Launderette,"Canton Launderette, Canton Launderette, 244 Cowbridge Rd E, Cardiff CF5 1GZ, UK",029 2041 1111,https://www.canton-launderette.co.uk/
Wales,Beddau,GEMs Laundry,"Unit 7, Old Primary School, Brynsiencyn, Llanfairpwllgwyngyll LL61 6HZ, UK",01248 565341,http://gemslaundry.co.uk/?utm_source=gmb&utm_medium=referral
Wales,Beddau,Drift-In Launderette & Dry Cleaners,"104 Salisbury Rd, Cardiff CF24 4AE, UK",029 2023 9257,https://drift-in.co.uk/
Wales,Beddau,West wales Laundry,"Unit 12a, Parc, Gwynfryn, Crymych SA41 3RQ, UK",01239 562563,
Wales,Beddau,L&R Laundry Ltd,"Lon, Y Traeth, Snowdon St, Porthmadog LL49 9DF, UK",01766 549985,
Wales,Beddau,Cardiff Launderette 1,"383 Cowbridge Rd E, Cardiff CF5 1JG, UK",029 2132 2620,https://cardiff-launderette.co.uk/
Wales,Caerleon,Caerleon Road Laundrette,"137 Caerleon Rd, Newport NP19 7FW, UK",01633 961596,
Wales,Gwersyllt,Revolution Laundry,"Mold Rd, Gwersyllt, Wrexham LL11 4AH, UK",,https://stores.revolution-laundry.com/en-uk/?utm_source=google&utm_medium=directory&utm_campaign=local_visibility&utm_content=google_maps
Wales,Gwersyllt,Robinsons Mrs,"Launderette, Glan-Llyn Rd, Bradley, Wrexham LL11 4BB, UK",01978 750180,
Wales,Gwersyllt,The Pocket Laundry,"Elwy House, 15 King St, Wrexham LL11 1HF, UK",07767 183455,
Wales,Gwersyllt,Bizzy Bees Launderette,"Unit 5 Queensway, Complex, Wrexham LL13 8UH, UK",01978 421359,https://www.facebook.com/pg/bizzybeeslaundrette/about/?ref=page_internal
Wales,Gwersyllt,Dolly Tub,"Dolly Tub Launderette, 50 Pen-Y-Bryn, Wrexham LL13 7HY, UK",01978 353963,http://dolly-tub.co.uk/
Wales,Gwersyllt,Johnsons The Cleaners,"C/o Sainsburys, Plas Coch Rd, Wrexham LL11 2BW, UK",01978 290921,http://www.johnsoncleaners.com/branch/Wrexham-Sainsburys
Wales,Gwersyllt,Borras Launderette,"32 Borras Park Rd, Wrexham LL12 7TH, UK",01978 351768,http://www.borrasdrycleaners.com/
Wales,Gwersyllt,Borras Laundry & Linen,"Unit 1, Pandy Business Park, Pandy, Gresford, Wrexham LL11 2UD, UK",01978 664724,https://www.borraslaundryandlinen.co.uk/
Wales,Gwersyllt,Rhosddu Dry Cleaners,"24 Rhosddu Rd, Wrexham LL11 2NS, UK",01978 291169,
Wales,Gwersyllt,Diana's Ironing service,"Primrose Way, Wrexham LL11 2AT, UK",07843 018997,https://www.dianasironing.com/
Wales,Gwersyllt,SPAR Gwersyllt,"SPAR, Service Station, Park Wall Rd, Gwersyllt, Wrexham LL11 4AH, UK",01978 754902,https://www.spar.co.uk/store-locator/afb11171-spar-gwersyllt
Wales,Gwersyllt,Borras Bridal - Wedding Dress Cleaning,"Unit 1, Pandy Business Park, Pandy, Gresford, Wrexham LL11 2UD, UK",,https://www.borrasbridal.co.uk/
Wales,Gwersyllt,Super Suds Launderette,"38 High St, Coedpoeth, Wrexham LL11 3SB, UK",01978 541145,
Wales,Gwersyllt,Ronor Launderette,"Maelor Rd, Johnstown, Wrexham LL14 1NB, UK",01978 840604,
Wales,Acrefair and Cefn Mawr,The Pocket Laundry,"Elwy House, 15 King St, Wrexham LL11 1HF, UK",07767 183455,
Wales,Acrefair and Cefn Mawr,Bizzy Bees Launderette,"Unit 5 Queensway, Complex, Wrexham LL13 8UH, UK",01978 421359,https://www.facebook.com/pg/bizzybeeslaundrette/about/?ref=page_internal
Wales,Acrefair and Cefn Mawr,Ronor Launderette,"Maelor Rd, Johnstown, Wrexham LL14 1NB, UK",01978 840604,
Wales,Acrefair and Cefn Mawr,Dolly Tub,"Dolly Tub Launderette, 50 Pen-Y-Bryn, Wrexham LL13 7HY, UK",01978 353963,http://dolly-tub.co.uk/
Wales,Acrefair and Cefn Mawr,Borras Launderette,"32 Borras Park Rd, Wrexham LL12 7TH, UK",01978 351768,http://www.borrasdrycleaners.com/
Wales,Acrefair and Cefn Mawr,Diana's Ironing service,"Primrose Way, Wrexham LL11 2AT, UK",07843 018997,https://www.dianasironing.com/
Wales,Acrefair and Cefn Mawr,Robinsons Mrs,"Launderette, Glan-Llyn Rd, Bradley, Wrexham LL11 4BB, UK",01978 750180,
Wales,Acrefair and Cefn Mawr,Rhosddu Dry Cleaners,"24 Rhosddu Rd, Wrexham LL11 2NS, UK",01978 291169,
Wales,Acrefair and Cefn Mawr,Johnsons The Cleaners,"C/o Sainsburys, Plas Coch Rd, Wrexham LL11 2BW, UK",01978 290921,http://www.johnsoncleaners.com/branch/Wrexham-Sainsburys
Wales,Rhoose,Harbour Road Launderette,"49 Harbour Rd, Barry CF62 5SA, UK",01446 421800,https://www.facebook.com/Harbour-Rd-Laundrette-105076427811491/
Wales,Rhoose,The Laundry Rooms,"25 Vere St, Barry CF63 2HW, UK",01446 740730,http://www.thelaundry-rooms.co.uk/
Wales,Rhoose,Town & Country Laundry,"Flat Old Post Office, Church Ln, St Athan, Barry CF62 4PL, UK",01446 751188,
Wales,Rhoose,Seabreezes,"223 Holton Rd, Barry CF63 4HR, UK",01446 407105,
Wales,Rhoose,Canton Launderette,"Canton Launderette, Canton Launderette, 244 Cowbridge Rd E, Cardiff CF5 1GZ, UK",029 2041 1111,https://www.canton-launderette.co.uk/
Wales,Rhoose,Drift-In Launderette & Dry Cleaners,"104 Salisbury Rd, Cardiff CF24 4AE, UK",029 2023 9257,https://drift-in.co.uk/
Wales,Rhoose,The Wash Shop,"65C Brook St, Tonypandy CF40 1RE, UK",01443 439277,http://www.thewashshoptonypandy.co.uk/
Wales,Rhoose,Treforest Launderette,"64 Park St, Treforest, Pontypridd CF37 1SN, UK",01443 401427,
Wales,Rhoose,Cardiff Launderette 1,"383 Cowbridge Rd E, Cardiff CF5 1JG, UK",029 2132 2620,https://cardiff-launderette.co.uk/
Wales,Rhoose,pontygwaith launderette,"109 Llewellyn St, Pontygwaith, Ferndale CF43 3LD, UK",01443 730517,
Wales,Rhoose,Tophat Albany Ltd,"161 Albany Rd, Cardiff CF24 3NT, UK",029 2048 1332,
Wales,Broughton,Broughton Shopping Park,"Chester Rd, Broughton, Bretton, Chester CH4 0DP, UK",01244 534354,https://www.broughtonshopping.co.uk/
Wales,Broughton,Timpson Broughton,"Broughton shopping park, Bretton, Chester CH4 0DR, UK",01244 536434,http://www.timpson.co.uk/
Wales,Broughton,The Laundry Hub,"25 Chester St, Saltney, Chester CH4 8BL, UK",07946 620072,https://www.thelaundryhub.co/
Wales,Broughton,Fresh Laundry,"10 Charles St, Hoole, Chester CH2 3AZ, UK",07367 280120,http://fresh-laundry.co.uk/
Wales,Broughton,Dolly Tub,"Dolly Tub Launderette, 50 Pen-Y-Bryn, Wrexham LL13 7HY, UK",01978 353963,http://dolly-tub.co.uk/
Wales,Broughton,Monogram,"93 Dicksons Dr, Newton, Chester CH2 2BT, UK",01244 380216,http://www.monogramchester.com/
Wales,Broughton,Laundry Affairs,"11d Bodmin Pl, Broughton, Milton Keynes MK10 7DP, UK",01908 480755,https://www.laundryaffairs.co.uk/
Wales,Broughton,The Launderette,"56 Garden Ln, Cheshire, Chester CH1 4EW, UK",01244 380014,http://www.launderettechester.co.uk/
Wales,Broughton,Posh Wosh,"5, Cambrian Business Park, Queen's Ln, Mold CH7 1NJ, UK",01352 754389,
Wales,Broughton,Tesco Extra,"1, Broughton shopping park, Chester Rd, Broughton, Bretton, Chester CH4 0DP, UK",0345 677 9155,https://www.tesco.com/store-locator/chester/1-broughton-shopping-park-chester-road?sc_cmp=ref*yg*stc*2272&utm_source=yext_google&utm_campaign=local_Extra_Wales&utm_medium=organic
Wales,Broughton,Evergreen Dry Cleaners,"86 High St, Connah's Quay, Deeside CH5 4DD, UK",01244 812524,http://www.evergreendrycleaners.co.uk/
Wales,Broughton,Pink Daisy Garment Care,"10 Mold Rd, Buckley CH7 2JB, UK",01244 726710,http://www.pinkdaisygarmentcare.com/
Wales,Broughton,Borras Launderette,"32 Borras Park Rd, Wrexham LL12 7TH, UK",01978 351768,http://www.borrasdrycleaners.com/
Wales,Pontarddulais,Hardpressed,"44 St Teilo St, Pontarddulais, Swansea SA4 8SZ, UK",01792 885308,
Wales,Shotton,Laundry Lounge,"The Gables, 62a Chester Rd W, Shotton, Deeside CH5 1BY, UK",0330 345 3432,http://www.launderettenearme.co.uk/
Wales,Bedwas,White City Launderette,"Newport Rd, Trethomas, Caerphilly CF83 8BY, UK",029 2088 4260,https://www.facebook.com/whitecitylaundry/
Wales,Bedwas,Michelle’s Laundry Box Ltd,"55 Mill Rd, Caerphilly CF83 3FD, UK",029 2086 2123,https://www.facebook.com/lboxltd/
Wales,Bedwas,Herdman & Bishop,"1 Newport Rd, Trethomas, Caerphilly CF83 8BY, UK",029 2088 4260,
Wales,Bedwas,Revolution Laundry,"Castle Court Shopping Centre, Castle St, Caerphilly CF83 1NU, UK",,https://stores.revolution-laundry.com/en-uk/?utm_source=google&utm_medium=directory&utm_campaign=local_visibility&utm_content=google_maps
Wales,Abercynon,Abercynon Launderette,"30 Margaret St, Abercynon, Mountain Ash CF45 4RB, UK",07967 707643,
Wales,Cross Hands and Pen-y-groes,Crosshands laundry,"30 Llandeilo Rd, Cross Hands, Llanelli SA14 6NA, UK",01269 842223,https://en-gb.facebook.com/pages/category/Laundromat/Cross-Hands-Laundry-823563994478865/
Wales,Cross Hands and Pen-y-groes,Pontiets Laundry,"172 Heol Y Meinciau, Pont-iets, Llanelli SA15 5SN, UK",07980 822281,
Wales,Oakdale,Clean'd ltd,"Unit 1 block G, penmaen ind est, Pontllanfraith, Blackwood NP12 2DQ, UK",07756 285451,http://www.clean-d.co.uk/
Wales,Oakdale,Revolution Laundry,"Llewellyn Service Station, 275 High St, Blackwood NP12 1AW, UK",,https://stores.revolution-laundry.com/en-uk/?utm_source=google&utm_medium=directory&utm_campaign=local_visibility&utm_content=google_maps
Wales,Oakdale,Unitech Services Group,"Oakwood Close, Pen-y-Fan Industrial Estate, Newport NP11 3HY, UK",01495 249688,https://www.unitech-services.eu/about/locations/unitech-services-group-ltd/
Wales,Oakdale,White City Launderette,"Newport Rd, Trethomas, Caerphilly CF83 8BY, UK",029 2088 4260,https://www.facebook.com/whitecitylaundry/
Wales,Oakdale,Michelle’s Laundry Box Ltd,"55 Mill Rd, Caerphilly CF83 3FD, UK",029 2086 2123,https://www.facebook.com/lboxltd/
Wales,Oakdale,Timpson,"98 High St, Blackwood NP12 1AF, UK",01495 221744,https://www.timpson.co.uk/stores/Blackwood-High-Street
Wales,Oakdale,High Street Launderette,"64A High St, Blaina, Abertillery NP13 3AE, UK",07533 933579,
Wales,Oakdale,Treforest Launderette,"64 Park St, Treforest, Pontypridd CF37 1SN, UK",01443 401427,
Wales,Oakdale,pontygwaith launderette,"109 Llewellyn St, Pontygwaith, Ferndale CF43 3LD, UK",01443 730517,
Wales,Bagillt,Premier,"9 Brynford St, Holywell CH8 7RD, UK",01352 710385,
Wales,Bagillt,Grief Ironing Services,"Woodstock, Fron Park Rd, Holywell CH8 7US, UK",07834 788946,
Wales,Bagillt,Dolly Tub,"Dolly Tub Launderette, 50 Pen-Y-Bryn, Wrexham LL13 7HY, UK",01978 353963,http://dolly-tub.co.uk/
Wales,Bagillt,Evergreen Dry Cleaners,"86 High St, Connah's Quay, Deeside CH5 4DD, UK",01244 812524,http://www.evergreendrycleaners.co.uk/
Wales,Bagillt,Posh Wosh,"5, Cambrian Business Park, Queen's Ln, Mold CH7 1NJ, UK",01352 754389,
Wales,Bagillt,Borras Laundry & Linen,"Unit 1, Pandy Business Park, Pandy, Gresford, Wrexham LL11 2UD, UK",01978 664724,https://www.borraslaundryandlinen.co.uk/
Wales,Bagillt,Fresh Laundry,"10 Charles St, Hoole, Chester CH2 3AZ, UK",07367 280120,http://fresh-laundry.co.uk/
Wales,Bagillt,Monogram,"93 Dicksons Dr, Newton, Chester CH2 2BT, UK",01244 380216,http://www.monogramchester.com/
Wales,Bagillt,SudSational Launderettes And Laundry Services,"766 Borough Rd, Birkenhead CH42 9JF, UK",0151 608 6484,http://sudsational-launderettes.co.uk/
Wales,Pontyclun,Classic Cleaners,"5 Talbot Rd, Talbot Green, Pontyclun CF72 8AD, UK",01443 224683,http://www.classicdrycleaning.co.uk/
Wales,Pontyclun,Timpson,"Green Park, Talbot Green, Pontyclun CF72 8RB, UK",01443 222985,https://www.timpson.co.uk/stores/Llantrisant-Tesco-Talbot-Green
Wales,Pontyclun,Timpson,"Heol Y Pant, Talbot Green, Pontyclun CF72 8FN, UK",01443 547949,https://www.timpson.co.uk/stores/talbot-green-sainsburys
Wales,Pontyclun,Treforest Launderette,"64 Park St, Treforest, Pontypridd CF37 1SN, UK",01443 401427,
Wales,Pontyclun,The Wash Shop,"65C Brook St, Tonypandy CF40 1RE, UK",01443 439277,http://www.thewashshoptonypandy.co.uk/
Wales,Pontyclun,pontygwaith launderette,"109 Llewellyn St, Pontygwaith, Ferndale CF43 3LD, UK",01443 730517,
Wales,Undy and Magor,Revolution Laundry,"23a M4 Roadchef, Magor, Caldicot NP26 3YL, UK",,https://stores.revolution-laundry.com/en-uk/?utm_source=google&utm_medium=directory&utm_campaign=local_visibility&utm_content=google_maps
Wales,Ruthin,Revolution Laundry,"bp, Park Rd, Ruthin LL15 1NB, UK",,https://stores.revolution-laundry.com/en-uk/?utm_source=google&utm_medium=directory&utm_campaign=local_visibility&utm_content=google_maps
Wales,Ruthin,Jade’s Tanning Beauty & Laundrette,"55 Well St, Ruthin LL15 1AF, UK",01824 308264,
Wales,Ruthin,Ruthin Laundry,"Ind Est, Unit 4 Lôn Parcwr, Ruthin LL15 1NJ, UK",01824 707888,
Wales,Ruthin,The Garment Spa,"Unit1, Lôn Parcwr, Industrial Estate, Ruthin LL15 1NJ, UK",01824 702119,http://www.thedrycleaningco.com/
Wales,Ruthin,Laundry Service,"53 Well St, Ruthin LL15 1AF, UK",,
Wales,Abertridwr and Senghenydd,Michelle’s Laundry Box Ltd,"55 Mill Rd, Caerphilly CF83 3FD, UK",029 2086 2123,https://www.facebook.com/lboxltd/
Wales,Abertridwr and Senghenydd,White City Launderette,"Newport Rd, Trethomas, Caerphilly CF83 8BY, UK",029 2088 4260,https://www.facebook.com/whitecitylaundry/
Wales,Abertridwr and Senghenydd,Treforest Launderette,"64 Park St, Treforest, Pontypridd CF37 1SN, UK",01443 401427,
Wales,Abertridwr and Senghenydd,Clean'd ltd,"Unit 1 block G, penmaen ind est, Pontllanfraith, Blackwood NP12 2DQ, UK",07756 285451,http://www.clean-d.co.uk/
Wales,Abertridwr and Senghenydd,Clean & Fresh (Wales),"Unit 9, Pontygwindy Industrial Estate, 6 Sir Alfred Owen Way, Caerphilly CF83 3TG, UK",029 2088 9456,http://www.cleanandfreshwales.co.uk/
Wales,Abertridwr and Senghenydd,pontygwaith launderette,"109 Llewellyn St, Pontygwaith, Ferndale CF43 3LD, UK",01443 730517,
Wales,Blaenavon,Blaenavon Launderette,"Blaenavon Launderette, Lower Hill St, Blaenavon, Pontypool NP4 9EP, UK",,
Wales,Pontardawe,Clydach Launderette,"92a High St, Clydach, Swansea SA6 5LN, UK",,
Wales,Pontardawe,Treforys Laundry Centre,"13 Woodfield St, Morriston, Swansea SA6 8AQ, UK",01792 931461,
Wales,Pontardawe,Revolution Laundry,"117 Peniel Green Rd, Peniel Green, Llansamlet, Swansea SA7 9BA, UK",,https://stores.revolution-laundry.com/en-uk/?utm_source=google&utm_medium=directory&utm_campaign=local_visibility&utm_content=google_maps
Wales,Pontardawe,Revolution Laundry,"CK Foodstores, 3 Heol Nant Bran, Birchgrove, Swansea SA7 9LS, UK",,https://stores.revolution-laundry.com/en-uk/?utm_source=google&utm_medium=directory&utm_campaign=local_visibility&utm_content=google_maps
Wales,Pontardawe,Revolution Laundry,"50 Park Ave Texaco, Skewen Service Station, Birchgrove, Neath SA10 6RY, UK",,https://stores.revolution-laundry.com/en-uk/?utm_source=google&utm_medium=directory&utm_campaign=local_visibility&utm_content=google_maps
Wales,Pontardawe,Kandy Launderette,"223 High St, Swansea SA1 1NW, UK",01792 461111,https://www.kandylaunderette.com/
Wales,Pontardawe,Brynmill Launderette,"121 Rhyddings Terrace, Brynmill, Swansea SA2 0DS, UK",01792 448721,https://www.brynmilllaunderette.co.uk/
Wales,Pontardawe,Waterside Laundry,"448 Gower Rd, Killay, Swansea SA2 7AL, UK",07855 928436,
Wales,Pontardawe,Clothes clinic Morriston,"5 Clase Rd, Morriston, Swansea SA6 8DS, UK",01792 310553,
Wales,Pontardawe,The Gower Laundry Company - Launderette and Linen Hire - Swansea,"91 Brynymor Rd, Swansea SA1 4JG, UK",01792 644682,http://www.gowerlaundry.com/
Wales,Pontardawe,The Launderette Station,"46 Station Rd, Fforest-fach, Swansea SA5 5AU, UK",07496 792751,https://m.facebook.com/thelaunderettestation/
Wales,Pontardawe,Ferry Laundry Services Ltd,"83-85 Neath Rd, Briton Ferry, Neath SA11 2DQ, UK",01639 381032,http://www.ferrylaundry.co.uk/
Wales,Pontardawe,Brynhyfryd Launderette,"14 Cwm Level Rd, Brynhyfryd, Swansea SA5 9DY, UK",01792 472553,http://brynhyfrydlaunderette.co.uk/
Wales,Pontardawe,Ivy Bush Pontardawe,"103 High St, Pontardawe, Swansea SA8 4JN, UK",07506 258851,https://exploresouthwales.com/eat/the-ivy-bush/
Wales,Pontardawe,Kingsway Launderette,"79,80 The Kingsway, Swansea SA1 5JE, UK",01792 653333,http://kingswaylaunderette.co.uk/
Wales,Pontardawe,Ritchies Laundry Services,"Ritchies laundry service, Loughor, Swansea SA4 6PG, UK",01792 897594,
Wales,Pontardawe,Whirlpool Launderette Ltd,"96 Talbot Rd, Port Talbot SA13 1LB, UK",01639 884889,
Wales,Welshpool,Launderette,"46 High St, Welshpool SY21 7JQ, UK",,
Wales,Welshpool,Revolution Laundry,"Wm Morrison Supermarkets, Berriew St, Welshpool SY21 7SQ, UK",,https://stores.revolution-laundry.com/en-uk/?utm_source=google&utm_medium=directory&utm_campaign=local_visibility&utm_content=google_maps
Wales,Llandrindod Wells,Crystal Clean,"Tremont Park, Llandrindod Wells LD1 5BA, UK",07775 851718,https://helping-our-homeless-wales.ueniweb.com/?utm_campaign=gmb
Wales,Treherbert,A Helping Hand,"5 Stuart St, Treherbert, Treorchy CF42 5PR, UK",07486 321164,http://www.a-helping-hand.com/
Wales,Treherbert,Treorchy Launderette,"123 Bute St, Treorchy CF42 6AY, UK",01443 775363,https://facebook.com/treorchy.laundrette/
Wales,Treherbert,Speedy Ironing,"5 Gwendoline St, Tynewydd, Treorchy CF42 5BW, UK",07920 093688,
Wales,Treherbert,Revolution Laundry,"Ynyswen Industrial Estate, Ynyswen Rd, Treorchy CF42 6EP, UK",,https://stores.revolution-laundry.com/en-uk/?utm_source=google&utm_medium=directory&utm_campaign=local_visibility&utm_content=google_maps
Wales,Treherbert,THE BEAUTY PARLOUR BY AMANDA,"15 Station St, Treherbert, Treorchy CF42 5HT, UK",07920 095466,http://www.beautyparlourbyamanda.co.uk/
Wales,Treherbert,Ambience,"150 Bute St, Treherbert, Treorchy CF42 5PE, UK",01443 771201,
Wales,Treherbert,pontygwaith launderette,"109 Llewellyn St, Pontygwaith, Ferndale CF43 3LD, UK",01443 730517,
Wales,Treherbert,The Wash Shop,"65C Brook St, Tonypandy CF40 1RE, UK",01443 439277,http://www.thewashshoptonypandy.co.uk/
