Town,Name,Address,Phone,Website
Bargoed,Cappadocia Flames,"47 Hanbury Rd, Bargoed CF81 8QW, UK",01443 704222,https://cappadociabargoed.co.uk/
Bargoed,Bite Box,"12 High St, Bargoed CF81 8QZ, UK",07436 151963,https://biteboxco.co.uk/
Bargoed,"Bourton's: Live Music Venue, Restaurant & Bar","15A High St, Bargoed CF81 8RA, UK",07547 356595,
Bargoed,Pizza addict,"3 Hanbury Rd, Bargoed CF81 8QR, UK",01443 837858,http://pizzaaddictbargoed.co.uk/
Bargoed,Bargoed Uk Fish Bar Ltd,"Unit 7, Lowry PLaza, Hanbury Rd, Bargoed CF81 8QT, UK",01443 838855,https://bargoedfishbar.co.uk/
Bargoed,Fireside Coffee Lounge,"24 Hanbury Rd, Bargoed CF81 8QT, UK",01443 833090,http://fireside-lounge-bargoed.poi.place/
Bargoed,Cosy Fish Bar,"Bargoed CF81 8QZ, UK",01443 833500,https://keuga.top/cosy-fish-bar-fhe3bjy
Bargoed,Ajantha Indian,"50 Cardiff Rd, Bargoed CF81 8PA, UK",01443 830632,http://ajanthaindian.com/
Bargoed,Cantonese,"4, Trafalgar Buildings, Bargoed CF81 8NX, UK",01443 831018,
Bargoed,Hong Kong Fish Bar,"136 Park Pl, Gilfach, Bargoed CF81 8LZ, UK",01443 832425,
Bargoed,Piri Piri,"50 Cardiff Rd, Bargoed CF81 8PA, UK",01443 832743,https://pirikinggrillbargoed.com/order-now
Bargoed,U S A Fried Chicken,"25 Hanbury Rd, Bargoed CF81 8QT, UK",01443 820999,https://usakebabpizzabargoed.co.uk/
Bargoed,Best Kebab Bargoed,"3 Hanbury Square, Bargoed CF81 8QQ, UK",01443 833777,https://bestkebabbargoed.com/DmqL
Bargoed,Ricci's Cafe,"Riccis Leisure, 47 Cardiff Rd, Bargoed CF81 8PA, UK",01443 830738,
Bargoed,J's foodbar,"Brook Row, Fochriw, Bargoed CF81 9JN, UK",01685 845062,
Bargoed,Lord Nelson Inn,"Commercial St, Nelson, Treharris CF46 6ND, UK",01443 451116,
Bargoed,Lung Wah,"11 Commercial St, Gilfach, Bargoed CF81 8JF, UK",01443 838374,
Bargoed,Harp Inn,"St Cattwg's Ave, Gelligaer, Hengoed CF82 8FE, UK",01443 520470,http://www.harpinn.co.uk/
Bargoed,Central Fish Bar,"38 Merchant St, Pontlottyn, Bargoed CF81 9PD, UK",01685 841237,
Bargoed,Bargoed Taxis,"59 Cardiff Rd, Bargoed CF81 8PA, UK",01443 830000,
Bargoed,Tylers Arms,"TYLERS ARMS, 22 Heol Fawr, Nelson, Treharris CF46 6NW, UK",01443 453421,
Bargoed,Deb's Diner,"New Rd, Hengoed CF82 8AU, UK",07496 684836,
Bargoed,Golden Grill,"44 Commercial St, Aberbargoed, Bargoed CF81 9BW, UK",01443 829000,https://newgoldengrill.com/
Bargoed,"The Gold Lion - ""Billies""","40 Merchant St, Pontlottyn, Bargoed CF81 9PD, UK",01685 841190,
Bargoed,Uncle B's,"1 The Square, Glan Y Nant, Pengam, Blackwood NP12 3XF, UK",01443 822261,
Bargoed,Parc Cwm Darran,"Bargoed CF81 9NT, UK",01443 875557,https://greenspacescaerphilly.co.uk/parc-cwm-darran
Pembroke,The Cliff Restaurant,"St Brides Hill, Saundersfoot SA69 9NH, UK",01834 812304,https://www.stbridesspahotel.com/home/dining/
Pembroke,Heywood Marigold,"Heywood, Spa Hotel, Heywood Ln, Tenby SA70 8DA, UK",01834 842087,https://www.heywoodspahotel.co.uk/dine
Pembroke,Rhosyn Restaurant at Penally Abbey,"Penally Abbey Country House Hotel, Penally, Tenby SA70 7PY, UK",01834 843033,http://www.penally-abbey.com/dining/rhosyn-restaurant
Pembroke,AKA KITCHEN,"132 Main St, Pembroke SA71 4HN, UK",01646 476329,https://akakitchen.co.uk/
Pembroke,Fernery Restaurant,"Fernery Restaurant / Grove of, Molleston, Narberth SA67 8BX, UK",01834 860915,https://ferneryrestaurant.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=google_local_fernery_restaurant
Pembroke,The Coach House Hotel,"116 Main St, Pembroke SA71 4HN, UK",01646 684602,http://www.coachhousehotel.uk.com/
Pembroke,Lokky's,"The Imperial Dragon Hotel, Saundersfoot SA69 9DY, UK",01834 812259,https://lokkys.co.uk/
Pembroke,Bosherston Bistro,"Bosherston, Pembroke SA71 5DN, UK",01646 476358,
Pembroke,Feast “At The Quay”,"Cresswell Quay, Kilgetty SA67 0TE, UK",07393 744903,http://www.feastpembrokeshire.co.uk/
Pembroke,Brown's Cafe,"51 Main St, Pembroke SA71 4DA, UK",01646 682419,https://brownscafe.co.uk/
Pembroke,Annwn,"1 Market Square, Narberth SA67 7AU, UK",07308 313107,http://www.annwnrestaurant.co.uk/
Pembroke,Pembroke Tandoori,"48 Main St, Pembroke SA71 4NP, UK",01646 687766,https://pembroketandoorionline.com/
Pembroke,Runwayskiln,"Marloes Sands, Haverfordwest SA62 3BH, UK",01646 636545,http://www.runwayskiln.co.uk/
Dinas Powys,Beija Flor,"15 Station Rd, Dinas Powys CF64 4DE, UK",,http://www.beijaflor.co.uk/
Dinas Powys,One O'clock Gate,"Dinas Powys Golf Club, Highwalls Rd, Dinas Powys CF64 4AJ, UK",029 2051 4128,http://www.oneoclockgate.co.uk/
Dinas Powys,Star Inn,"Station Rd, Dinas Powys CF64 4DE, UK",029 2051 4245,https://www.starpubglamorgan.co.uk/?utm_source=gbp&utm_medium=Yext&y_source=1_MjgwNDU0MzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
Dinas Powys,Cross Keys Dinas Powis,"Elm Grove Rd, Dinas Powys CF64 4AA, UK",029 2051 3910,https://www.greatukpubs.co.uk/thecrosskeysinndinaspowys?utm_source=gmb&utm_medium=organic&utm_campaign=homepage
Dinas Powys,Three Horseshoes,"1 Station Rd, Dinas Powys CF64 4DE, UK",029 2051 4848,
Dinas Powys,Grill & Oven,"19 Station Rd, Dinas Powys CF64 4DE, UK",029 2051 3130,http://grillandoven.co.uk/
Dinas Powys,Perry’s Pitstop Cafe,"Radian Garage, Cardiff Rd, Dinas Powys CF64 4JS, UK",029 2051 3526,
Dinas Powys,Hung House,"3, The Pde, Castle Dr, Dinas Powys CF64 4NR, UK",029 2051 2525,
Dinas Powys,The Royal India (Dinas Powys),"213 Cardiff Rd, Dinas Powys CF64 4JW, UK",029 2051 3800,https://www.theroyalindia.co.uk/dinaspowys/?mtm_campaign=Business%20Profiles&mtm_kwd=Google%20Business
Dinas Powys,The Wild Blackberry,"5 Elm Grove Rd, Dinas Powys CF64 4AA, UK",029 2051 5509,http://www.thewildblackberrydeli.co.uk/
Dinas Powys,Plas yn Dinas,"Maes Mechain, Llanfechain SY22 6UJ, UK",01691 828549,https://plasyndinas.co.uk/
Dinas Powys,Metro Eatery,"16 Cardiff Rd, Dinas Powys CF64 4JS, UK",029 2297 0941,https://metroeateryonline.com/cardiff/menus
Dinas Powys,Queen’s Fish Bar,"5, Castle Dr, Dinas Powys CF64 4NR, UK",029 2051 2225,
Ystalyfera,Gigi’s Riverside Pizzeria,"58 Gurnos Rd, Ystalyfera, Swansea SA9 2HY, UK",,https://booking.resdiary.com/widget/Standard/GigisRiversidePizzeria/70364
Ystalyfera,The Aubrey Arms,"Gurnos Rd, Ystradgynlais, Swansea SA9 2LA, UK",01639 842116,https://linktr.ee/TheAubreyArmsystradgynlais?fbclid=IwZXh0bgNhZW0CMTAAAR0WrdKnlmRICjLK3usaAxQHpNS-VkRjNvuBrQqydOZdtHdy3RyJctVLpq8_aem_aH5ojEj_MGCLx4mJAN25YA
Ystalyfera,EMILIAS FISH BAR,"40 Gurnos Rd, Ystalyfera, Swansea SA9 2HY, UK",01639 845675,https://emiliasystalyferafishbar.co.uk/
Ystalyfera,The Flying Pig,"Cyfyng Rd, Ystalyfera, Swansea SA9 2BS, UK",07495 505720,
Ystalyfera,The Wern Fawr Inn,"Wern Fawr Inn, 47 Wern Rd, Ystalyfera, Swansea SA9 2LX, UK",01639 843625,
Ystalyfera,Curry House,"10 Wern Rd, Ystalyfera, Swansea SA9 2LY, UK",01639 844494,https://curryhouseswansea.co.uk/
Ystalyfera,Ystalyfera Kebab,"5 Gurnos Rd, Ystalyfera, Ystradgynlais, Swansea SA9 2JA, UK",01639 849998,https://ystalyferakebabpizza.co.uk/
Ystalyfera,Junction Cafe Ystalyfera,"49 A4067, Ystalyfera, Swansea SA9 2HA, UK",07902 548998,
Ystalyfera,Ming Kee Chinese Takeaway ystalyfera,"5 Wern Rd, Ystalyfera, Swansea SA9 2LX, UK",01639 844888,http://swanbiz.biz/swansea/takeaways/ming-kee/
Ystalyfera,Clock Works,"Wind Rd, Ystradgynlais, Swansea SA9 1AD, UK",01792 721084,https://www.theclockworkspubystradgynlais.co.uk/?utm_source=gbp&utm_medium=Yext&y_source=1_MTIyOTQ3NjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
Ystalyfera,The Pizza Place,"4 Gurnos Rd, Ystradgynlais, Swansea SA9 2JS, UK",01639 849024,
Ystalyfera,Pan’s Thai Takeaway,"7 A4067, Ystalyfera, Swansea SA9 2DB, UK",07858 969727,
Ystalyfera,Ystalyfera Chinese,"39 Gurnos Rd, Ystalyfera, Swansea SA9 2JA, UK",01639 849446,http://swanbiz.biz/swansea/takeaways/ystalyfera/
Ystalyfera,Tiffin,"4 Wind Rd, Ystradgynlais, Swansea SA9 2JX, UK",01639 842144,https://swanbiz.biz/swansea/takeaways/sa9/tiffin/
Ystalyfera,Cafe Chameleon @ The Gough Arms,"Heol Glantawe, Ystradgynlais, Swansea SA9 1ES, UK",01639 841395,
Ystalyfera,Cwmphil Fish Bar,"11 Cwmphil Rd, Cwm-twrch Isaf, Swansea SA9 1DE, UK",01639 842223,https://www.cwmphilfishbar.co.uk/
Ystalyfera,Loaf Kitchen Bar,"Loaf Kitchen Bar, 8 Station Rd, Ystradgynlais, Swansea SA9 1NT, UK",01639 849514,http://www.loafkitchenbar.co.uk/
Ystalyfera,The Old Temp Fish Bar,"26 Commercial St, Ystradgynlais, Swansea SA9 1HD, UK",01639 416329,
Ystalyfera,Shake & Bake,"34 Gurnos Rd, Ystalyfera, Swansea SA9 2HY, UK",01639 874422,https://shakenbakeystalyfera.co.uk/
Ystalyfera,Abercrave Inn,"145 Heol Tawe, Abercraf, Swansea SA9 1XS, UK",01639 731119,https://mymenuweb.com/uk/restaurants/726135/?utm_source=google_profile&utm_medium=google_profile&utm_campaign=admin
Ystalyfera,Rice & Spice,"10 Commercial St, Ystradgynlais, Swansea SA9 1HD, UK",01639 845791,http://swanbiz.biz/swansea/takeaways/rice-n-spice/
Ystalyfera,Fortune House,"84 Wind Rd, Ystradgynlais, Swansea SA9 1AH, UK",01639 842484,
Ystalyfera,Penycae Inn,"Brecon Rd, Pen-y-cae, Swansea SA9 1FA, UK",01639 730100,http://www.penycaeinn.com/
Ystalyfera,Central House Fish Bar,"10 Station Rd, Ystradgynlais, Swansea SA9 1NT, UK",01639 842824,http://swanbiz.biz/swansea/takeaways/central-house/
Ystalyfera,Ti a Fi Cafe,"The Old Remploy Site, Wind Rd, Ystradgynlais, Swansea SA9 1AF, UK",01639 845475,https://ystradgynlaisvc.org.uk/what-we-do/ti-a-fi-cafe
Ystalyfera,Kam Kong Garden,"47-49 Heol Eglwys, Ystradgynlais, Swansea SA9 1EY, UK",07894 301982,http://swanbiz.biz/swansea/takeaways/kam-kong-garden/
Ystalyfera,Nabil Indian Takeaway,"8 Cilmaengwyn, Pontardawe, Swansea SA8 4QL, UK",01792 928231,https://nabilindiantakeaway.com/
Ystalyfera,Carnivore By The Mine,"Premier Store, High Street Rear of Cwmgwrach Stores, 24 High St, Cwmgwrach, Neath SA11 5TA, UK",01639 720968,http://www.bythemine.co.uk/
Ystalyfera,Premier Express & Post Office Ystalyfera,"47-49 Commercial St, Ystalyfera, Swansea SA9 2HS, UK",01639 841194,https://www.facebook.com/PremierYstalyfera/
Ystalyfera,Fat Boy Wingz - Pontardawe,"39 New Rd, Gellinudd, Rhos, Swansea SA8 3DY, UK",01792 928293,https://fatboywingz.com/
Ystalyfera,The Ancient Briton,"Brecon Rd, Pen-y-cae, Ynyswen, Swansea SA9 1YY, UK",01639 730273,https://www.facebook.com/AncientBriton
Ystalyfera,Yummies Ystradgynlais,"15 Station Rd, Ystradgynlais, West Wales, Swansea SA9 1NT, UK",01639 843333,https://yummies-sa9.com/GZmR
Ystalyfera,Mystic Falls Food + Camping,"Dol Henrhyd, Neath SA10 9PH, UK",07768 468301,https://m.facebook.com/people/Mystic-Falls-Food/100083213271991/?wtsid=rdr_1QCh8za4tB00qCzAK&_rdr
Ystalyfera,Tamarind,"65 Herbert St, Pontardawe, Swansea SA8 4ED, UK",01792 869184,https://tamarindswansea.co.uk/
Ystalyfera,Ricksha,"3 High St, Pontardawe, Swansea SA8 4HU, UK",01792 863189,
Ystalyfera,Kersha's Kitchen Secrets,"C6, Woodlands Business Park, Ystradgynlais, Swansea SA9 1JW, UK",,
Holywell,THE ROYAL OAK,"the royal oak, Holywell CH8 7QB, UK",07597 688097,https://www.facebook.com/share/1Jc5N3pqc2/?mibextid=wwXIfr
Holywell,Salt and Earth Bistro & Bar - Wayfind Pennant Park,"Llwyn-Ifor Lane, Holywell CH8 9ER, UK",01745 563000,https://wayfindescapes.co.uk/why-wayfind/food-and-drinks/
Holywell,Misty Waters Bar & Grill,"Dyserth Rd, Lloc, Holywell CH8 8RQ, UK",01352 720409,http://www.mistywatersholywell.foodanddrinksites.co.uk/
Holywell,The Crooked Horn & rae's restaurant,"Brynford, Holywell CH8 8AX, UK",01352 712308,https://m.facebook.com/ModernBritishFood/
Holywell,YuFresh,"1 Tower Gardens, Holywell CH8 7TG, UK",,
Holywell,The Burnt Sausage,"4 High St, Holywell CH8 7LH, UK",,
Holywell,The Druid Inn,"Gorsedd, Holywell CH8 8QZ, UK",01352 746367,http://druidinngorsedd.co.uk/
Holywell,The Glan Yr Afon Inn,"Dolphin, Holywell CH8 8HE, UK",01352 710052,http://www.glanyrafoninn.co.uk/
Holywell,Old Wine Vaults,"3-4 Cross St, Holywell CH8 7LP, UK",01352 714801,
Holywell,Maggie's Kitchen,"4 Pen-Y-Ball Hill, Holywell CH8 7LW, UK",01352 710315,
Holywell,Indian Saffron Holywell,"13 High St, Holywell CH8 7TD, UK",01352 748980,https://saffronholywell.co.uk/
Holywell,Ambermaze Fine Dining,"Flintshire, Holywell CH8 7LS, UK",07715 905080,https://www.ambermaze.co.uk/
Holywell,Talk Of The Town,"1-3 High St, Holywell CH8 7TD, UK",01352 712121,https://talkofthetownholywell.com/
Holywell,Bengal Balti,"1 Whitford St., Holywell CH8 7NJ, UK",01352 712022,https://bengalbalti.com/
Holywell,The Point Bar,"36 Station Rd, Talacre, Holywell CH8 9RP, UK",,
Holywell,Fox Inn,"Ysceifiog, Holywell CH8 8NJ, UK",01352 720241,http://www.foxinnysceifiog.co.uk/
Holywell,Fu House,"12 High St, Holywell CH8 7LH, UK",01352 217020,
Holywell,The Old “BLACKSMITHS” Tavern Inn,"Llanerch Y Mor, Y Gob, Llanerch-y-Môr, Holywell CH8 9DX, UK",07894 388071,
Holywell,Cheeky Chicken - Holywell,"Whitford St., Holywell CH8 7NJ, UK",01352 711177,https://www.cheeky-chicken.uk/
Holywell,Davies' Chippy,"53 High St, Holywell CH8 7TF, UK",,
Holywell,The Great Wall,"14-16 Whitford St., Holywell CH8 7NL, UK",01352 710815,
Holywell,Holywell Kebab & Burger House,"5 Cross St, Holywell CH8 7LP, UK",01352 713005,https://www.holywellpizza.uk/
Holywell,Tak Bo Takeaway,"1 Halkyn St, Holywell CH8 7TX, UK",01352 712209,https://www.takbo.co.uk/
Holywell,Dilshad Indian Resaturant & Takeaway,"1 Whitford St., Holywell CH8 7NJ, UK",01352 712022,http://dilshadbaltiholywell.co.uk/order-now
Holywell,Wayfind Escapes Pennant Park,"Llwyn-Ifor Lane, Holywell CH8 9ER, UK",01745 563000,https://wayfindescapes.co.uk/
Holywell,the Coast Heswall,"146-148 Telegraph Rd, Heswall, Wirral CH60 0AH, UK",0151 294 2899,https://www.thecoastheswall.co.uk/
Holywell,107 Dining Room,"107 Telegraph Rd, Heswall, Wirral CH60 0AF, UK",0151 342 3420,http://www.107diningroom.co.uk/
Holywell,Valley Fish & Chips,"8, New Shop Parade, Greenfield Rd, Greenfield, Holywell CH8 7QS, UK",07884 382109,
Holywell,Bonni's Pizza,"MOBILE - not always in Caerwys. Different locations each day, MOBILE PIZZERIA, The Square, Caerwys, Mold CH7 5AW, UK",01352 746815,http://www.bonnispizza.com/
Holywell,Mavi Mediterranean BBQ and Bar,"68 Pensby Rd, Heswall, Wirral CH60 7RE, UK",0151 345 3820,https://mavibbq.co.uk/
Holywell,Nova Restaurant,"131-133 Telegraph Rd, Heswall, Wirral CH60 0AF, UK",0151 342 9959,https://novarestaurant.co.uk/
Holywell,Jug and Bottle,"15 Mount Ave, Heswall, Wirral CH60 4RH, UK",0151 342 5535,http://www.the-jugandbottle.co.uk/
Holywell,Grace's American Diner,"Sandancer Amusement, Station Road, Talacre, Holywell CH8 9RD, UK",,
Treorchy,Pencelli Hotel,"Pencai Terrace, Treorchy CF42 6HL, UK",01443 540002,https://www.pencellihotel.co.uk/
Treorchy,Treorchy Fish Bar,"105 Bute St, Treorchy CF42 6AU, UK",01443 777559,https://treorcifishbar.wales/
Treorchy,Cafe Cafe,"108 Bute St, Treorchy CF42 6AU, UK",,
Treorchy,Park and Dare,"Station Rd, Treorchy CF42 6NL, UK",01443 570030,https://www.rct-theatres.co.uk/park-dare
Treorchy,Cardiff Arms Fish Bar,"148 Bute St, Treorchy CF42 6BN, UK",07803 326948,http://www.cardiffarmsfishbar.co.uk/
Treorchy,Valley Kebab Shop treorchy,"4 High St, Treorchy CF42 6AE, UK",01443 524040,https://valleykebab.com/z0LD
Treorchy,The Salad & Deli Bar Treorchy,"218 High St, Treorchy CF42 6AS, UK",07742 509624,
Treorchy,Ginger Panda,"291 Park Rd, Cwm-parc, Treorchy CF42 6LG, UK",01443 777117,https://gingerpanda.co.uk/
Treorchy,Webber bros @ Station Fish Bar,"4-5 Station Rd, Treorchy CF42 6UA, UK",01443 775577,
Treorchy,Chi kee wun Chinese Takeaway,"74 Baglan St, Treherbert, Treorchy CF42 5AR, UK",01443 773885,http://www.chikeewun.co.uk/
Treorchy,Chickoland Treorchy Takeaway Wales,"103A Gwendoline St, Treherbert, Treorchy CF42 5BW, UK",01443 771145,https://www.chickolandkebab.com/storemenu
Treorchy,Sharan's Fish Bar,"Bute St, Treherbert, Treorchy CF42 5PD, UK",01443 775320,https://m.facebook.com/Sharans-Fish-Bar-1632683923629318/?ref=page_internal&mt_nav=1
Treorchy,Noble City,"The Stag Hotel, 201 High St, Treorchy CF42 6AT, UK",01443 777937,
Treorchy,The Devils Brewery Ltd,"unit 17 parc busnes, Ynyswen, Treorchy CF42 6DL, UK",07773 684575,
Treorchy,Yummy yummy,"5 Baglan St, Treherbert, Treorchy CF42 5AF, UK",01443 775545,
Treorchy,Rhondda Pizza and Kebab,"136 Bute St, Treorchy CF42 5PD, UK",01443 774938,https://www.rhonddapizzakebab.co.uk/
Treorchy,Taste of Bombay,"171 Bute St, Treherbert, Treorchy CF42 5PE, UK",01443 773000,https://tasteofbombay.online/
Treorchy,Ty Cwm,"41 Wyndham St, Tynewydd, Treorchy CF42 5BS, UK",07836 238521,
Treorchy,The Hendrewen Hotel,"4 Hendrewen Rd, Blaencwm, Treorchy CF42 5DR, UK",01443 771679,
Treorchy,Domino's Pizza - Treorchy,"11 High St, Treorchy CF42 6AE, UK",01443 777888,https://www.dominos.co.uk/pizza-near-me/treorchy/11-high-street?utm_source=gmb&utm_medium=yext&y_source=1_MTQyNDM5NjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
Treorchy,Llanerch Vineyard Hotel,"Llanerch Vineyard Hotel, Hensol Rd, Hensol, Pontyclun CF72 8GG, UK",01443 222716,http://www.llanerch.co.uk/
Treorchy,Daves Fish & Chips,"162 Bute St, Treherbert, Treorchy CF42 5PE, UK",01443 524044,https://davesfishnchips.com/
Treorchy,"Pepino Pizzas & Kebab, Treherbert, Rhondda Valleys","173 Bute St, Treherbert, Treorchy CF42 5PE, UK",01443 777711,https://pepinopizzakebab.co.uk/
Treorchy,Kebab Delights,"10 Church Rd, Ton Pentre, Pentre CF41 7ED, UK",01443 434995,https://www.kebabdelights.co.uk/hello
Treorchy,Babylon Pentre,"94 Llewellyn St, Pentre CF41 7BU, UK",01443 442555,https://babylontakeawaypentre.co.uk/
Treorchy,Baileys Burger Bar & Dessert Parlour,"17 East Rd, Tylorstown, Ferndale CF43 3HF, UK",01443 733002,https://baileysburgerbardessertparlour.co.uk/jPp4
Treorchy,Treorchy (TRY),"Station Rd, Treorchy CF42 6UE, UK",0333 321 1202,https://tfwrail.wales/stations/treorchy
Treorchy,New Valley Tandoori,"22 Church Rd, Ton Pentre, Pentre CF41 7EB, UK",01443 422000,https://newvalleytandoori.uk/storemenu
Treorchy,The Buzzle Bee,"Maerdy Rd, Maerdy, Ferndale CF43 4BD, UK",,
Treorchy,Subway,"131 Bute St, Treorchy CF42 6BB, UK",01443 776877,https://restaurants.subway.com/united-kingdom/wa/treorchy/131-bute-street?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=66264&utm_campaign=evergreen-2020&y_source=1_MTQ5MjQ3NjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
Newbridge,Newbridge on Usk,"Newbridge on, Tredunnock, Usk NP15 1LY, UK",01633 410262,https://www.newbridgeonusk.com/
Newbridge,Newbridge Fish Bar,"16 Main St, Newbridge, Newport NP11 4FG, UK",01495 443389,https://newbridgefishbar.com/
Newbridge,Conti Fish Bar,"1 High St, Newbridge, Newport NP11 4EY, UK",01495 240088,https://contifish.co.uk/
Newbridge,Fortune Star Chinese,"1 Alexandra Pl, Newbridge, Newport NP11 4ER, UK",01495 243386,https://fortunestarchinesetakeawaynewbridge.co.uk/menu-fortune-star-np11
Newbridge,O Yes Pizza,"1 The Circle, Newbridge, Newport NP11 5BX, UK",01495 247844,https://oyespizzanewbridge.co.uk/
Newbridge,Rajpoot Tandoori,"17 Main St, Newbridge, Crumlin, Newport NP11 4PT, UK",01495 243032,
Newbridge,Happy Garden,"A472, A472, Newport NP11 5BE, UK",01495 249202,http://happy-garden-newport.poi.place/
Newbridge,Pizza Pantry,"21 Main St, Newbridge, Crumlin, Newport NP11 4FG, UK",07720 660001,
Rogerstone,Rising Sun,"1 Cefn Rd, Rogerstone, Newport NP10 9AQ, UK",01633 895126,https://www.therisingsunnewport.co.uk/
Rogerstone,The Glade Cafe,"Tregwilym Rd, Rogerstone, Newport NP10 9EQ, UK",07741 192468,https://www.facebook.com/thegladecaferogerstone/
Rogerstone,Tin Can Pizza,"Chartist Way, Rogerstone, Newport NP10 9XJ, UK",01633 973666,https://www.tincankitchen.co.uk/menu/pizza/
Rogerstone,Parc-Y-Prior Inn,"Almond Dr, Newport NP20 6LD, UK",01633 855881,https://www.greeneking.co.uk/pubs/gwent/parc-y-prior-inn?utm_source=g_places&utm_medium=locations&utm_campaign=FG_pubpage
Rogerstone,China Town,"Thornbury Park, Ebenezer Dr, Rogerstone, Newport NP10 9DP, UK",01633 662333,
Rogerstone,Pie Corner Fish Bar,"High Cross Ln, Rogerstone, Newport NP10 9DJ, UK",01633 892112,
Rogerstone,The Gaer Inn,"37 Gaer Rd, Newport NP20 3GY, UK",01633 246066,http://www.gaerinn.co.uk/index
Rogerstone,Spice Elephant Indian Takeaway,"113 Bassaleg Rd, Newport NP20 3NA, UK",01633 257777,https://www.spiceelephant.co.uk/
Rogerstone,Rio D’Oro Castle Cary,"High St, Castle Cary BA7 7AW, UK",01963 406561,http://riodoroitalianrestaurant.co.uk/
Rogerstone,Bar Piazza,"15 John Frost Square, Newport NP20 1HZ, UK",01633 213212,http://www.barpiazza.co.uk/
Rogerstone,Chapelwood Surgery,"Chapelwood Primary Care Centre, 38 Western Valley Rd, Rogerstone, Newport NP10 9DU, UK",01633 890800,http://www.therogerstonepractice.co.uk/
Abersychan,The Rising Sun Inn,"Cwmavon Rd, Abersychan, Pontypool NP4 8PP, UK",01495 773256,https://www.risingsuntorfaen.co.uk/
Abersychan,Rising Sun Chinese,"Crown Building, Station St, Abersychan, Pontypool NP4 8PH, UK",01495 774205,
Abersychan,Ally's Cafe,"8 Station St, Abersychan, Pontypool NP4 8PH, UK",01495 775759,
Abersychan,Twyn Y Ffrwd Inn,"Ffrwd Rd, Abersychan, Pontypool NP4 8PJ, UK",01495 775544,
Abersychan,Dinos Kebab,"7 Broad St, Abersychan, Pontypool NP4 7BQ, UK",01495 773371,https://dinoskebab.com/storemenu
Abersychan,Dios cuts,"4 Station St, Abersychan, Pontypool NP4 8PH, UK",07467 188871,http://dioscuts.com/?utm_source=gmb&utm_medium=referral
Abersychan,JB's (Just Burgers),"7 Stanley Rd, Garndiffaith, Abersychan, Pontypool NP4 7LY, UK",07728 875978,
Abersychan,Garn TRADITIONAL FISH & CHIPS,"Stanley Rd, Garndiffaith, Abersychan, Pontypool NP4 7LH, UK",,
Gowerton,Gowerton Fish & Chips,"69 Sterry Rd, Gowerton, Swansea SA4 3BN, UK",01792 873550,https://m.facebook.com/61579653055613/
Gowerton,Station 86,"86 Sterry Rd, Gowerton, Swansea SA4 3BW, UK",01792 875000,https://www.instagram.com/station86/?hl=en
Gowerton,Gowerton Con Club,"Con Club, 57 Sterry Rd, Gowerton, Swansea SA4 3BN, UK",01792 873480,http://www.facebook.com/thegowertonconclub
Gowerton,Y Shed,"Golf Range, Victoria Rd, Gowerton, Swansea SA4 3AB, UK",07827 941330,https://m.facebook.com/YShedCoffee/
Gowerton,The Estuary Bar,"Belle Vue, Pen-clawdd, Swansea SA4 3YE, UK",01792 850777,http://www.theestuarygower.co.uk/
Gowerton,"Raj Mahal Indian Restaurant & Takeaway, Gowerton","93 Sterry Rd, Gowerton, Swansea SA4 3BN, UK",01792 875220,https://rajmahalgowerton.co.uk/online-order
Gowerton,The West Cross Inn,"43 Mumbles Rd, West Cross, Swansea SA3 5AB, UK",01792 401143,http://www.westcrossinn.com/
Gowerton,Tarka Indian Kitchen,"100, Gowerton, Swansea SA4 3BW, UK",01792 875505,https://tarkka.co.uk/
Gowerton,Beach House Restaurant,"Oxwich Beach, Swansea SA3 1LS, UK",01792 278277,http://www.beachhouseoxwich.co.uk/
Gowerton,Bistrot Pierre - Mumbles Swansea,"Oyster Wharf, 3 Mumbles Rd, Mumbles, Swansea SA3 4DN, UK",01792 824117,https://www.bistrotpierre.co.uk/locations/mumbles/
Gowerton,The Plough and Harrow - Murton,"88 Oldway, Bishopston, Swansea SA3 3DJ, UK",01792 234459,http://www.ploughandharrowmurton.co.uk/
Gowerton,Oyster House,"137 Mumbles Rd, Mumbles, Swansea SA3 4DN, UK",01792 823159,https://www.oysterhousemumbles.com/
Gowerton,Ming Fai,"95 Sterry Rd, Gowerton, Swansea SA4 3BN, UK",01792 874815,http://www.mingfai.co.uk/
Beddau,The Coke’s Cafe Bar,"1A Common Approach, Beddau, Pontypridd CF38 2BL, UK",,https://www.facebook.com/share/1A513EMuuR/?mibextid=wwXIfr
Beddau,Kam Hong,"2, Penybryn Cottages, Castellau Rd, Beddau, Pontypridd CF38 2AB, UK",01443 204529,https://www.kamhong.co.uk/
Beddau,BFC Beddau Fried Chicken,"5 Cross Roads, Beddau, Pontypridd CF38 2AD, UK",01443 207704,http://www.beddaufriedchicken.co.uk/
Beddau,Ambers Cafe,"82 Parish Rd, Beddau, Pontypridd CF38 2BU, UK",01443 205022,
