QueryLabel,Town,Name,Address,Phone,Website
A_catering_engineers,Sheffield,Manitowoc Food Service,"Provincial Park, Nether Lane, Ecclesfield, Sheffield S35 9ZX, UK",0114 257 0100,
A_catering_engineers,Sheffield,Elite Catering Equipment LTD,"Unit 13, vanguard trading estate, Britannia Rd, Chesterfield S40 2TZ, UK",01246 914300,http://elitecateringequipmentltd.co.uk/
A_catering_engineers,Sheffield,AD Catering Equipment Engineering,"11 Vale St, Brighouse HD6 1TR, UK",07432 563323,http://www.adcee.co.uk/
A_catering_engineers,Sheffield,Callaghan Paul,"1 Waverley Rd, Darnall, Sheffield S9 4PJ, UK",0114 243 3050,
A_catering_engineers,Sheffield,Southcroft Engineering Co Ltd,"Thurcroft Industrial Estate, New Orchard Rd, Thurcroft, Rotherham S66 9HY, UK",01709 545147,https://www.southcroftengineering.co.uk/
A_catering_engineers,Sheffield,Taste Revolution | Gastronomy & Catering Supplies,"103 Arundel St, Sheffield City Centre, Sheffield S1 2NT, UK",0114 272 1136,
A_catering_engineers,Sheffield,Supreme Grazing,"6 Wesley Ave, Swallownest, Sheffield S26 4UW, UK",07969 669281,
A_catering_engineers,Sheffield,Vixen Catering Equipment Ltd,"464-466 Manchester Rd, Stocksbridge, Sheffield S36 2DU, UK",0114 288 8416,
A_catering_engineers,Sheffield,Expo Hire - Sheffield Catering & Event Hire,"1 Tudor Square, Sheffield City Centre, Sheffield S1 2LA, UK",0800 910 1100,https://www.expohire.com/sheffield-catering-hire
A_catering_engineers,Sheffield,Emcat Ltd,"Burley Cl, Chesterfield S40 2UB, UK",01246 558523,http://www.emcatltd.co.uk/
A_catering_engineers,Sheffield,H K Projects,"Globe Works, Penistone Rd, Sheffield S6 3AE, UK",0114 299 5290,http://hkprojects.com/
A_catering_engineers,Sheffield,Northern Catering Equipment,"Richmond House, Lawnswood Business Park, Leeds LS16 6QY, UK",0113 833 1234,http://northerncatering.co.uk/
A_catering_engineers,Sheffield,The Bo-Ho Catering Co.,"183 White Ln, Gleadless, Sheffield S12 3GF, UK",07786 937881,https://www.thebohocateringco.co.uk/
A_catering_engineers,Sheffield,Catering Projects Ltd,"Unit 2, Waterloo Court, Markham Ln, Markham Vale, Chesterfield S44 5HN, UK",01246 811575,http://www.cateringprojects.co.uk/
A_catering_engineers,Sheffield,Brytone,"Park St, Rotherham S61 1RL, UK",01709 740316,https://www.brytone.co.uk/
A_catering_engineers,Sheffield,Skyline Supplies Ltd,"Burley Cl, Chesterfield S40 2UB, UK",01246 221203,http://skylinesupplies.com/
A_catering_engineers,Sheffield,EXPRESS CATERING EQUIPMENT,"Attercliffe, Sheffield S9 3RE, UK",,
A_catering_engineers,Sheffield,Welbilt,"Unit, 5, 6 Nether Ln, Ecclesfield, Sheffield S35 9ZX, UK",,
A_catering_engineers,Sheffield,Anchor Manufacturing,"70 Broad Oaks, Sheffield S9 3HJ, UK",0114 242 0444,http://www.anchormanufacturing.co.uk/
A_catering_engineers,Sheffield,Quickfire Tableware Ltd,"Unit 7 Westthorpe Fields Business Park, Westthorpe Fields Road, Killamarsh, Sheffield S21 1TZ, UK",0114 248 9416,http://www.coffeecups.co.uk/
A_catering_engineers,Sheffield,Advanced Catering Services Ltd,"Unit 4A, 4B, High St, Bassingham, Lincoln LN5 9JZ, UK",07834 615965,http://www.adcatservs.co.uk/
A_catering_engineers,Sheffield,Russums,"Tenter St, Rotherham S60 1LB, UK",01709 372345,https://www.russums.co.uk/
A_catering_engineers,Sheffield,M A Tooling,"565-571 Attercliffe Rd, Attercliffe, Sheffield S9 3RD, UK",0114 256 0700,
A_catering_engineers,Sheffield,Luncheon Express,"Unit A1, Valley Business Park, Grange Ln, Sheffield S5 0DQ, UK",0114 245 6600,http://www.luncheonexpress.co.uk/
A_catering_engineers,Sheffield,You Can Hire Ltd,"Rotherham Rd, Eckington, Sheffield S21 4FH, UK",01246 435703,https://youcanhire.net/
A_catering_engineers,Sheffield,Icarus And Apollo,"18-20 Union St, Sheffield City Centre, Sheffield S1 2EH, UK",07871 460150,http://www.icarusandapollo.com/
A_catering_engineers,Sheffield,Chefs Tableware,"Unit 9, Callywhite Business Park, Callywhite Ln, Dronfield S18 2XP, UK",01246 411626,https://chefstableware.co.uk/
A_catering_engineers,Sheffield,IDL Commercial Kitchen Design,"Unit 22, Century Park Network Centre, Dearne Ln, Wath upon Dearne, Rotherham S63 5DE, UK",01709 871392,http://www.idlengineeringservices.co.uk/
A_catering_engineers,Sheffield,RHE Catering Equipment Sevices,"The Courtyard, Burnsall Rd, Coventry CV5 6UT, UK",024 7666 7541,http://www.rheservices.co.uk/
A_catering_engineers,Sheffield,Food Service Solutions (UK) Ltd,"Unit 52, Works Rd, Hollingwood, Chesterfield S43 2PE, UK",01246 477223,http://foodservicesolutions.co.uk/
A_catering_engineers,Sheffield,Reyt Good Burger Co.,"22 Owlthorpe Dr, Mosborough, Sheffield S20 5JU, UK",07799 667056,http://www.reytgoodburgerco.co.uk/
B_equipment_repair,Sheffield,Phoenix Catering Equipment,"Unit 1, Rutland Business Park, 50 Rutland Rd, Neepsend, Sheffield S3 8BD, UK",0114 272 7600,http://phoenixcateringequipment.co.uk/
B_equipment_repair,Sheffield,Sheffield Catering Supplies,"Unit 4 Rutland Way, Sheffield S3 8DG, UK",0114 275 1991,http://www.sheffieldcatering.co.uk/
B_equipment_repair,Sheffield,RTH Traders Ltd - Catering Equipment,"Hillside Business Park, New St, Holbrook, Sheffield S20 3GH, UK",0114 248 4466,http://www.rthtraders.com/
B_equipment_repair,Sheffield,Lloyd Catering Equipment,"New Rd, Sheffield, Rotherham S61 2DU, UK",01709 740540,http://www.lloyd-catering.co.uk/
B_equipment_repair,Sheffield,C & R Fabrications catering equipment,"5 Waverley Rd, Darnall, Sheffield S9 4PJ, UK",0114 244 9502,https://www.candrfabricationsholdings.co.uk/
B_equipment_repair,Sheffield,AD Catering Equipment Engineering,"11 Vale St, Brighouse HD6 1TR, UK",07432 563323,http://www.adcee.co.uk/
B_equipment_repair,Sheffield,Steel City Food Service Equipment,"Unit 4C, Parkway Business Centre Ltd, Parkway Rise, Sheffield S9 4WQ, UK",07912 857843,http://www.steelcityfse.co.uk/
B_equipment_repair,Sheffield,Agam Catering Equipment Suppliers,"47 Sheffield Rd, Rotherham S60 1DA, UK",01709 379684,http://www.agamcatering.co.uk/
B_equipment_repair,Sheffield,Fox Catering Equipment,"3, Woodbourn Business Centre, 230 Woodbourn Rd, Sheffield S9 3LQ, UK",0844 272 9742,http://foxcateringequipment.co.uk/
B_equipment_repair,Sheffield,Express Catering Equipment,"Unit 4, Shepcote Centre, Shepcote Ln, Tinsley, Sheffield S9 1US, UK",0114 352 1074,https://www.expresscateringandfabrications.co.uk/
B_equipment_repair,Sheffield,Barnsley Catering Services Ltd,"37 Mowbray St, Neepsend, Sheffield S3 8EN, UK",01226 280222,http://www.bcs-solutions.co.uk/
B_equipment_repair,Sheffield,Catering Kitchens,"100 Lyons Street, Off Carlisle Street, Sheffield S4 7QS, UK",0114 276 3550,http://www.cateringkitchenssheffield.co.uk/
B_equipment_repair,Sheffield,Nisbets Catering Equipment Sheffield Store,"Redvers House, 49 Furnival Gate, Sheffield City Centre, Sheffield S1 4QQ, UK",0114 408 1624,https://www.nisbets.co.uk/sheffieldstore
B_equipment_repair,Sheffield,Vip Catering Spares,"105 Lindsay Ave, Parson Cross, Sheffield S5 7SD, UK",07539 934422,http://vipcateringparts.co.uk/
B_equipment_repair,Sheffield,Catering Equipment Repair ‍ ️,"Unit 12, Shorncliffe Industrial Estate, North Cl, Folkestone CT20 3UH, UK",01304 873469,https://www.catering-equipment-repair.co.uk/
B_equipment_repair,Sheffield,Phoenix Commercial Catering Equipment Ltd,"Unit 11, 94 Bell Ln, Kitt's Green, Birmingham B33 0HX, UK",0121 684 5078,https://www.phoenixcommercialcatering.co.uk/
B_equipment_repair,Sheffield,NOVA electronics,"700-702 Attercliffe Rd, Attercliffe, Sheffield S9 3RP, UK",0114 244 7257,http://www.nova-electronics.co.uk/
B_equipment_repair,Sheffield,B&P Wholesale - Packaging & Catering Supplies,"9AParkway Dr, Darnall, Sheffield S9 4WN, UK",0114 244 4446,https://www.bandpwholesale.co.uk/
B_equipment_repair,Sheffield,NWCE Foodservice Equipment,"Folds Rd, Bolton BL1 2SB, UK",0161 764 8688,http://www.nwce.co.uk/
B_equipment_repair,Sheffield,Sheffield Kitchen Supplies,"17, Kingfisher Works, Neepsend Ln, Neepsend, Sheffield S3 8AU, UK",0114 273 7524,http://www.sheffieldsupplies.co.uk/
B_equipment_repair,Sheffield,Cater-Equip Ltd,"Unit 1, Junction Industrial Estate, Pontyclun CF72 9ES, UK",01443 225325,https://www.cater-equip.co.uk/
B_equipment_repair,Sheffield,KES Facilities Limited,"Commer house, Station Rd, Tadcaster LS24 9JF, UK",0113 347 1234,http://www.kesfacilities.co.uk/?utm_source=gbp
B_equipment_repair,Sheffield,Expo Hire - Sheffield Catering & Event Hire,"1 Tudor Square, Sheffield City Centre, Sheffield S1 2LA, UK",0800 910 1100,https://www.expohire.com/sheffield-catering-hire
B_equipment_repair,Sheffield,White Goods Rescue,"27 Archdale Rd, Sheffield S2 1PL, UK",07873 632372,https://www.whitegoodsrescue.co.uk/
B_equipment_repair,Sheffield,Caterfix UK,"8 Testwood Ave, Totton, Southampton SO40 3LW, UK",0800 808 7760,https://www.commercialkitchenrepairs.co.uk/
B_equipment_repair,Sheffield,South Coast Catering Equipment Limited,"Unit 4-5, Commercial House, Apex Park, Hailsham BN27 3JU, UK",01323 444530,http://www.southcoastcatering.co.uk/
B_equipment_repair,Sheffield,H K Projects,"Globe Works, Penistone Rd, Sheffield S6 3AE, UK",0114 299 5290,http://hkprojects.com/
B_equipment_repair,Sheffield,Wok Cooker Services Ltd,"Unit H3, Westfield Industrial Estate, Second Ave, Midsomer Norton, Radstock BA3 4BH, UK",01761 411772,http://www.wokcookerservices.co.uk/
B_equipment_repair,Sheffield,Pro Property ltd,"69 Middlewood Rd And 395 South Road and, chesterfield rd, Woodseats, Sheffield S6 4GX, UK",0114 233 7766,http://www.propropertyltd.co.uk/
B_equipment_repair,Sheffield,Anchor Manufacturing,"70 Broad Oaks, Sheffield S9 3HJ, UK",0114 242 0444,http://www.anchormanufacturing.co.uk/
B_equipment_repair,Sheffield,CaterChoice Cash & Carry,"22A Atlas Way, Sheffield S4 7QQ, UK",0114 256 7670,http://www.cater-choice.com/
B_equipment_repair,Sheffield,Granton Knives,"131 Carlisle St, Sheffield S4 7LJ, UK",0114 263 4832,https://grantonknives.co.uk/
B_equipment_repair,Sheffield,J Adams,"124 Scotland St, Sheffield S3 7DE, UK",0114 272 3612,http://www.sheffieldknives.co.uk/
B_equipment_repair,Sheffield,CATRA - Cutlery & Allied Trades Research Association,"Henry St, Sheffield S3 7EQ, UK",0114 276 9736,http://www.catra.org/
B_equipment_repair,Sheffield,Icarus And Apollo,"18-20 Union St, Sheffield City Centre, Sheffield S1 2EH, UK",07871 460150,http://www.icarusandapollo.com/
B_equipment_repair,Sheffield,MFS Wholesale,"Unit 2, 3 Rutland Way, Sheffield S3 8DG, UK",0114 321 1791,http://www.mfsglobal.co.uk/
B_equipment_repair,Sheffield,Gas Force One Ltd,"60 Waltheof Rd, Sheffield S2 1NU, UK",07821 899426,http://www.gasforceone.co.uk/
B_equipment_repair,Sheffield,Ecotech Yorkshire,"Aizlewoods Mill, Nursery St, Sheffield S3 8GG, UK",0114 400 0454,https://ecotechyorkshire.co.uk/
B_equipment_repair,Sheffield,Cater Solutions,"Unit 8, Integra:ME Bircholt Rd, Maidstone ME15 9GQ, UK",0845 066 9966,http://www.catersolutions.co.uk/
B_equipment_repair,Sheffield,React Boiler Repair,"159 Bannerdale Rd, Sheffield S7 2DS, UK",07540 582986,
B_equipment_repair,Sheffield,Home Team,"Courtwood House, Silver Street Head, Sheffield City Centre, Sheffield S8 0EZ, UK",0800 644 6750,http://www.hometeam.co.uk/
B_equipment_repair,Sheffield,"Kutchenhaus Meadowhall, Sheffield","734-736 Attercliffe Rd, Attercliffe, Sheffield S9 3RQ, UK",0114 256 0888,https://uk.kutchenhaus.com/store-finder/sheffield?lat=53.4140142&long=-1.4111333&q=sheffield%20meadow
A_catering_engineers,Southampton,Knight Catering Services Ltd,"52 Water Ln, Totton, Southampton SO40 3DN, UK",07973 181453,http://www.k-c-s.co.uk/
A_catering_engineers,Southampton,Catering Equipment Support Ltd,"Unit 12 Deer Park Farm Ind Est, Knowle Ln, Fair Oak, Eastleigh SO50 7DZ, UK",023 8000 6082,https://www.cateringequipmentsupport.co.uk/
A_catering_engineers,Southampton,Caterfix UK,"8 Testwood Ave, Totton, Southampton SO40 3LW, UK",0800 808 7760,https://www.commercialkitchenrepairs.co.uk/
A_catering_engineers,Southampton,Allens Catering Equipment Hire Southampton,"7, Aercon Trading Estate, Woodside Rd, Eastleigh, Southampton SO50 4ET, UK",023 8065 2316,https://www.allenshire.co.uk/?utm_source=Google_Business_Southampton&utm_medium=organic&utm_campaign=HSGMB
A_catering_engineers,Southampton,HCE Foodservice Equipment,"School Lane Chandlers Ford Industrial Estate, School Ln, Chandler's Ford, Eastleigh SO53 4DG, UK",023 8027 1010,http://www.hce-catering.co.uk/
A_catering_engineers,Southampton,Nisbets Catering Equipment Southampton Store,"14, Orchard House, 53 Commercial Rd, Southampton SO15 1GG, UK",023 8166 1615,https://www.nisbets.co.uk/southamptonstore?utm_source=google%20places&utm_medium=maps&utm_campaign=google%20places
A_catering_engineers,Southampton,Meridian Catering Engineers,"Wessex House, Upper Market St, Eastleigh SO50 9FD, UK",023 8064 7062,https://www.meridiancateringengineers.co.uk/
A_catering_engineers,Southampton,Gamma Catering Equipment,"30 Primrose Way, Park Gate, Southampton SO31 6WX, UK",07577 969799,http://www.gammacatering.co.uk/
A_catering_engineers,Southampton,Catering Products Direct,"Chandler's Ford, Southampton SO142AL, UK",,https://cateringproductsdirect.co.uk/?utm_source=Google+Business+Profile&utm_medium=Catering+Products+Direct&utm_campaign=Catering+Products+Direct+Google+Business+Profile
A_catering_engineers,Southampton,BF Engineering Servics Limited,"Unit A, Lake Works, Cranleigh Rd, Portchester, Fareham PO16 9DR, UK",023 9249 8080,http://www.bfes.co.uk/
A_catering_engineers,Southampton,Catering Products Direct,"29 Field View, Chandler's Ford, Eastleigh SO53 4LJ, UK",,https://cateringproductsdirect.co.uk/
A_catering_engineers,Southampton,Hamble Catering Ltd,"Unit 10 South Point, Ensign Way, Hamble-le-Rice, Southampton SO31 4RF, UK",023 8045 7262,http://www.hamblecatering.co.uk/
A_catering_engineers,Southampton,Catering Services International,"F1, 81 London Rd, Southampton SO15 2AA, UK",023 8033 4999,https://www.cateringinternational.co.uk/
A_catering_engineers,Southampton,City Catering Southampton,"Drummond House, Drummond Dr, Southampton SO14 0SS, UK",023 8033 2226,https://citycateringsouthampton.co.uk/
A_catering_engineers,Southampton,P P Catering and events,"Winsor Rd, Bartley, Southampton SO40 2HJ, UK",07765 225889,http://www.ppcateringandevents.co.uk/
A_catering_engineers,Southampton,Yum Street,"R/O, 28-30 Chapel Rd, Southampton SO14 5GL, UK",07590 670405,https://yumstreet.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gbp-website
A_catering_engineers,Southampton,Southampton Caterers,"3 Yew Tree Cl, Hedge End, Southampton SO30 4ED, UK",01489 787899,http://www.southamptoncaterers.com/
A_catering_engineers,Southampton,Behave and Graze,"Royal Crescent Apartments, Southampton SO14 3AD, UK",07584 037605,http://www.behaveandgraze.com/
A_catering_engineers,Southampton,Wessex Cater Hire,"Unit 10/11, Scallows Ln, West Wellow, Romsey SO51 6DX, UK",01794 884566,https://wessexcaterhire.co.uk/
A_catering_engineers,Southampton,Ice Cool Servicing Ltd,"Unit 5, Hounsdown Business Park, Copse Business Centre, Bulls Copse Rd, Totton, Southampton SO40 9LR, UK",01869 247947,https://www.icecoolservicing.co.uk/
B_equipment_repair,Southampton,Catering Equipment Support Ltd,"Unit 12 Deer Park Farm Ind Est, Knowle Ln, Fair Oak, Eastleigh SO50 7DZ, UK",023 8000 6082,https://www.cateringequipmentsupport.co.uk/
B_equipment_repair,Southampton,Knight Catering Services Ltd,"52 Water Ln, Totton, Southampton SO40 3DN, UK",07973 181453,http://www.k-c-s.co.uk/
B_equipment_repair,Southampton,Caterfix UK,"8 Testwood Ave, Totton, Southampton SO40 3LW, UK",0800 808 7760,https://www.commercialkitchenrepairs.co.uk/
B_equipment_repair,Southampton,HCE Foodservice Equipment,"School Lane Chandlers Ford Industrial Estate, School Ln, Chandler's Ford, Eastleigh SO53 4DG, UK",023 8027 1010,http://www.hce-catering.co.uk/
B_equipment_repair,Southampton,Nisbets Catering Equipment Southampton Store,"14, Orchard House, 53 Commercial Rd, Southampton SO15 1GG, UK",023 8166 1615,https://www.nisbets.co.uk/southamptonstore?utm_source=google%20places&utm_medium=maps&utm_campaign=google%20places
B_equipment_repair,Southampton,Gamma Catering Equipment,"30 Primrose Way, Park Gate, Southampton SO31 6WX, UK",07577 969799,http://www.gammacatering.co.uk/
B_equipment_repair,Southampton,Allens Catering Equipment Hire Southampton,"7, Aercon Trading Estate, Woodside Rd, Eastleigh, Southampton SO50 4ET, UK",023 8065 2316,https://www.allenshire.co.uk/?utm_source=Google_Business_Southampton&utm_medium=organic&utm_campaign=HSGMB
B_equipment_repair,Southampton,Catering Products Direct,"Chandler's Ford, Southampton SO142AL, UK",,https://cateringproductsdirect.co.uk/?utm_source=Google+Business+Profile&utm_medium=Catering+Products+Direct&utm_campaign=Catering+Products+Direct+Google+Business+Profile
B_equipment_repair,Southampton,Catering Equipment Repair ‍ ️,"Unit 12, Shorncliffe Industrial Estate, North Cl, Folkestone CT20 3UH, UK",01304 873469,https://www.catering-equipment-repair.co.uk/
B_equipment_repair,Southampton,Catering Products Direct,"29 Field View, Chandler's Ford, Eastleigh SO53 4LJ, UK",,https://cateringproductsdirect.co.uk/
B_equipment_repair,Southampton,Apeiron Catering,"Unit 7, Pintail Business Park, 165 Christchurch Rd, Ringwood BH24 3AL, UK",01425 511693,https://www.apeironcatering.co.uk/
B_equipment_repair,Southampton,Ice Cool Servicing Ltd,"Unit 5, Hounsdown Business Park, Copse Business Centre, Bulls Copse Rd, Totton, Southampton SO40 9LR, UK",01869 247947,https://www.icecoolservicing.co.uk/
A_catering_engineers,Newcastle upon Tyne,5 Star Catering Equipment Supplier,"246-250 Westgate Rd, Newcastle upon Tyne NE4 6AQ, UK",0800 999 1535,https://5starcateringequipment.co.uk/
A_catering_engineers,Newcastle upon Tyne,NE Catering Equipment,"16 Riversdale Ct, Newcastle upon Tyne NE15 8SG, UK",07507 565162,
A_catering_engineers,Newcastle upon Tyne,Acorn Catering Equipment,"1 Cowen Rd, Blaydon-on-Tyne NE21 5TW, UK",0191 414 4140,https://acorn-catering.co.uk/
A_catering_engineers,Newcastle upon Tyne,Pro Catering Equipment,"2 Leicester Cl, Wallsend NE28 9YZ, UK",0191 682 5394,http://www.procateringequipment.co.uk/
A_catering_engineers,Newcastle upon Tyne,Sigma Catering Equipment,"Opus Yard, Potter St, Willington Quay, Wallsend NE28 6TZ, UK",0191 263 6363,https://www.sigma-ce.co.uk/
A_catering_engineers,Newcastle upon Tyne,CNG Foodservice Equipment,"2, Parker Ct, St. Omers Rd, Dunston, Gateshead NE11 9EW, UK",0191 460 9408,http://www.cngfoodserv.co.uk/
A_catering_engineers,Newcastle upon Tyne,Equippe- Catering Equipment Hire,"25 Peldon Cl, Newcastle upon Tyne NE7 7PB, UK",07930 645628,http://www.equippe.co.uk/
A_catering_engineers,Newcastle upon Tyne,Nisbets Catering Equipment Newcastle Store,"211-229 Scotswood Rd, Newcastle upon Tyne NE4 7AP, UK",0191 653 1590,https://www.nisbets.co.uk/newcastlestore?utm_source=google%20places&utm_medium=maps&utm_campaign=google%20places
A_catering_engineers,Newcastle upon Tyne,Northstar Catering,"246-250 Westgate Rd, Newcastle upon Tyne NE4 6AQ, UK",07542 334210,
A_catering_engineers,Newcastle upon Tyne,Catering Repair Services,"unit 4, Eleventh Ave N, Gateshead NE11 0NJ, UK",0191 447 7020,
A_catering_engineers,Newcastle upon Tyne,United Hygiene & Catering Equipment Ltd,"221 Kingsway S, Gateshead NE11 0SQ, UK",0800 024 8680,
A_catering_engineers,Newcastle upon Tyne,P and N Associates Ltd,"Unit 4, The Willows Business Centre, Blaydon-on-Tyne NE21 4SQ, UK",0191 414 6080,http://www.pnassociates.co.uk/
A_catering_engineers,Newcastle upon Tyne,Phoenix Refrigeration & Catering Ltd,"Unit 99/1 Chollerton Drive, Whitley Road, North Tyne Industrial Estate, Benton, Newcastle upon Tyne NE12 9SZ, UK",0191 268 4288,https://www.phoenix-refrigeration.co.uk/
A_catering_engineers,Newcastle upon Tyne,Core Catering Maintenance Ltd,"Unit 8, 211 Split Crow Rd, Deckham, Gateshead NE8 3UB, UK",0191 490 2510,
A_catering_engineers,Newcastle upon Tyne,5 star catering equipment Second Hand & Repair,"HARD FITNESS, Blenheim Pl, Dunston, Gateshead, GRIND NE11 9HF, UK",07493 386162,
A_catering_engineers,Newcastle upon Tyne,Britannia Catering Supplies,"75 Condercum Rd, Newcastle upon Tyne NE4 8XN, UK",0191 272 2257,
A_catering_engineers,Newcastle upon Tyne,North East Commercial Catering and Gas Services Ltd,"14 Pk Pl E, Hendon, Sunderland SR2 8EE, UK",07958 205378,
A_catering_engineers,Newcastle upon Tyne,Crosbys,"Unit 14, Brough Park Way, Newcastle upon Tyne NE6 2YF, UK",0191 228 4800,http://www.crosbys.co.uk/
A_catering_engineers,Newcastle upon Tyne,Catertech North East Ltd,"31-32 Market St, Ferryhill DL17 8JH, UK",01740 652777,https://www.cater-tech.co.uk/
A_catering_engineers,Newcastle upon Tyne,Clear Cool,"Hawthorn House, Newcastle upon Tyne NE13 7BA, UK",0800 731 1026,https://clear-cool.co.uk/
A_catering_engineers,Newcastle upon Tyne,CaterQuip,"1 Burt St, Blyth NE24 1NE, UK",01670 546363,http://www.caterquip-gb.co.uk/
A_catering_engineers,Newcastle upon Tyne,Upnorth Engineering Services Ltd.,"Unit 2, Kings Court, Kingsway S, Gateshead NE11 0SH, UK",0191 414 2882,http://www.upnorthgroup.com/
A_catering_engineers,Newcastle upon Tyne,Bidfood Gateshead - Wholesale Food Supplier,"22, 22 Green Ln, Bath Rd, Felling, Gateshead NE10 0QH, UK",0191 402 4622,https://www.bidfood.co.uk/get-in-touch/depot/bidfood-gateshead/?utm_source=googlemaps&utm_medium=organic&utm_campaign=maplistinggateshead
A_catering_engineers,Newcastle upon Tyne,"Tsang Foods, Scotswood Road","231 Scotswood Rd, Newcastle upon Tyne NE4 7AW, UK",0191 226 0843,
A_catering_engineers,Newcastle upon Tyne,Kingdom of Catering Ltd.,"25, North East Fruit & Vegetable Market, Gateshead NE11 0QY, UK",07578 520525,https://www.kingdomofcatering.co.uk/
A_catering_engineers,Newcastle upon Tyne,Jones Refrigeration Services,"22 Greystead Cl, Newcastle upon Tyne NE5 1SR, UK",0191 622 1081,https://www.jonesrefrigerationservices.co.uk/
A_catering_engineers,Newcastle upon Tyne,Caterform Ltd,"4 Mary's Pl, Newcastle upon Tyne NE6 3PZ, UK",0191 262 1254,http://www.caterform.co.uk/
A_catering_engineers,Newcastle upon Tyne,JJ Foodservice,"Sanderson St, Newcastle upon Tyne NE4 7LA, UK",01992 701701,https://www.jjfoodservice.com/
A_catering_engineers,Newcastle upon Tyne,Gaswork - Domestic & Commercial | Boiler Repair | Commercial Boiler | LPG Certificate,"53 Kenilworth Rd, Elswick, Newcastle upon Tyne NE4 6RQ, UK",07756 627900,http://gasworkltd.co.uk/
A_catering_engineers,Newcastle upon Tyne,Cater Direct,"50 Valley Dr, Low Fell, Gateshead NE9 5DH, UK",0191 482 0875,https://www.cater-direct-equipment.co.uk/
A_catering_engineers,Newcastle upon Tyne,Crosby Hire,"Wesley Dr, Newcastle upon Tyne NE12 9UP, UK",0191 266 5951,http://www.crosbyhire.co.uk/
A_catering_engineers,Newcastle upon Tyne,Jasmins Canapes,"72 Thorntree Dr, Newcastle upon Tyne NE15 7AS, UK",0191 660 6064,http://www.jasminscanapes.co.uk/
A_catering_engineers,Newcastle upon Tyne,Catering Units,"Unit 28, Team Valley Business Centre, Team Valley, Gateshead NE11 0QH, UK",0845 519 5065,https://www.cateringunits.co.uk/
A_catering_engineers,Newcastle upon Tyne,John Brown Caterhire,"2 Brunswick Industrial Estate, Sandison Ct, Newcastle upon Tyne NE13 7BA, UK",0191 226 0188,http://www.johnbrowncaterhire.co.uk/
A_catering_engineers,Newcastle upon Tyne,GastroNorth Ltd,"Unit 8, Queens Court, Third Ave, Gateshead NE11 0BU, UK",0191 620 0180,http://www.gastronorth.co.uk/
A_catering_engineers,Newcastle upon Tyne,Lowrie Foods Ltd,"153 Brinkburn St, Byker, Newcastle upon Tyne NE6 2BU, UK",0191 265 9161,http://www.lowriefoods.co.uk/
A_catering_engineers,Newcastle upon Tyne,Catering Service Engineers,"Unit 9 Richmond Ct, Kells Ln, Deckham, Gateshead NE9 5JG, UK",0191 686 9778,
A_catering_engineers,Newcastle upon Tyne,Diverse Catering Maintenance,"Unit 9g, Tanfield Lea Industrial Estate North, Tanfield Lea, Stanley DH9 9UU, UK",01207 775936,http://www.diversecateringmaintenance.co.uk/
A_catering_engineers,Newcastle upon Tyne,CMS - Commercial Maintenance Services UK Ltd,"Gateshead NE8 3AD, UK",0330 174 8200,https://www.cmsltd.co.uk/
A_catering_engineers,Newcastle upon Tyne,North East Gas | Domestic Commercial Boiler repair Installation | Lpg | Domestic and Commercial gas work and Certificate,"Grainger Park Rd, Newcastle upon Tyne NE4 8RY, UK",07825 663350,https://www.northeastgas.co.uk/
A_catering_engineers,Newcastle upon Tyne,Ramside Event Catering,"Lancaster Rd, Lancaster Rd, Dunston, Gateshead NE11 9JR, UK",0191 493 2300,https://ramsideeventcatering.co.uk/
A_catering_engineers,Newcastle upon Tyne,Ata's Catering Equipment,"Newcastle upon Tyne NE6 2UU, UK",,
A_catering_engineers,Newcastle upon Tyne,LJ Catering Services Ltd,"30 Swan Rd, Washington NE38 8JJ, UK",07852 961082,
A_catering_engineers,Newcastle upon Tyne,John Dodds Incorporated by Crosbys,"Unit 14, Brough Park Way, Newcastle upon Tyne NE6 2YF, UK",0191 482 1122,
A_catering_engineers,Newcastle upon Tyne,Epicurus Catering Ltd,"17, Mandale Park, Wallsend Rd, North Shields NE29 7FN, UK",07976 374629,http://www.epicurus.co.uk/
A_catering_engineers,Newcastle upon Tyne,RDA,"B5, Marquis Court, Team Valley, Gateshead NE11 0RU, UK",0844 873 4993,http://www.rdalimited.co.uk/
A_catering_engineers,Newcastle upon Tyne,Tyne Spice Ltd,"Newburn, Newburn Haugh Industrial Estate, Unit 4 Riversdale Ct, Newcastle upon Tyne NE15 8SG, UK",,
A_catering_engineers,Newcastle upon Tyne,Ignite Gas Training,"Unit 4 Larch Ct, North Shields NE29 8SG, UK",0191 258 0674,http://www.ignitegastraining.co.uk/
A_catering_engineers,Newcastle upon Tyne,Progressive Product Developments Ltd (Grease Traps),"Unit 21, Algernon Industrial Estate, New York Rd, Newcastle upon Tyne NE27 0NB, UK",0330 058 5633,https://ppd-ltd.com/
A_catering_engineers,Newcastle upon Tyne,Catering Equipment Services Ltd,"Unit 3D, Maryland Industrial Estate, Belfast, Newtownards BT23 6BL, UK",028 9049 1616,https://cescatering.co.uk/
A_catering_engineers,Newcastle upon Tyne,DRA PAT Testing,"Centre for Advanced Industry, Coble Dene, North Shields NE29 6DE, UK",0191 666 1009,https://www.draelectricals.co.uk/
